debtor,debtor_code,creditor,creditor_code,year,debt_stock,debtor_iso3
Bosnia and Herzegovina,BIH,China,730.0,2023,0.0,BIH
Bosnia and Herzegovina,BIH,France,4.0,2023,116792110.0,BIH
Bosnia and Herzegovina,BIH,"Germany, Fed. Rep. of",5.0,2023,79999790.0,BIH
Bosnia and Herzegovina,BIH,"Korea, Republic of",742.0,2023,53868989.5,BIH
Botswana,BWA,Japan,701.0,2023,130751885.0,BWA
Botswana,BWA,China,730.0,2023,0.0,BWA
Botswana,BWA,France,4.0,2023,5525.0,BWA
Brazil,BRA,Japan,701.0,2023,597228348.8,BRA
Brazil,BRA,China,730.0,2023,3000000000.0,BRA
Brazil,BRA,France,4.0,2023,1493533760.0,BRA
Brazil,BRA,"Germany, Fed. Rep. of",5.0,2023,501472005.0,BRA
Brazil,BRA,Canada,301.0,2023,0.0,BRA
Burkina Faso,BFA,Japan,701.0,2023,7356775.4,BFA
Burkina Faso,BFA,China,730.0,2023,107467819.8,BFA
Burkina Faso,BFA,France,4.0,2023,189665515.0,BFA
Burundi,BDI,China,730.0,2023,41786907.4,BDI
Cabo Verde,CPV,Japan,701.0,2023,71679233.4,CPV
Cabo Verde,CPV,China,730.0,2023,24632398.2,CPV
Cabo Verde,CPV,France,4.0,2023,43999995.0,CPV
Cambodia,KHM,United States,302.0,2023,162269000.0,KHM
Cambodia,KHM,Japan,701.0,2023,1241385385.1,KHM
Cambodia,KHM,China,730.0,2023,4060355637.5,KHM
Cambodia,KHM,France,4.0,2023,536904740.0,KHM
Cambodia,KHM,"Germany, Fed. Rep. of",5.0,2023,5757050.0,KHM
Cambodia,KHM,"Korea, Republic of",742.0,2023,573640061.8,KHM
Cambodia,KHM,Russian Federation,87.0,2023,457776000.0,KHM
Cameroon,CMR,United States,302.0,2023,33692225.0,CMR
Cameroon,CMR,Japan,701.0,2023,81601014.7,CMR
Cameroon,CMR,China,730.0,2023,3460746856.0,CMR
Cameroon,CMR,France,4.0,2023,1110275270.0,CMR
Cameroon,CMR,"Germany, Fed. Rep. of",5.0,2023,25718875.0,CMR
Cameroon,CMR,"Korea, Republic of",742.0,2023,73666318.2,CMR
Central African Republic,CAF,China,730.0,2023,19597961.9,CAF
Central African Republic,CAF,France,4.0,2023,3369145.0,CAF
Chad,TCD,China,730.0,2023,227733128.0,TCD
Chad,TCD,France,4.0,2023,108516525.0,TCD
China,CHN,Japan,701.0,2023,5356151957.9,CHN
China,CHN,France,4.0,2023,67110186.0,CHN
China,CHN,"Germany, Fed. Rep. of",5.0,2023,181705968.1,CHN
China,CHN,Canada,301.0,2023,143618427.8,CHN
Colombia,COL,United States,302.0,2023,669040000.0,COL
Colombia,COL,Japan,701.0,2023,26667000.0,COL
Colombia,COL,France,4.0,2023,2801268590.0,COL
Colombia,COL,"Germany, Fed. Rep. of",5.0,2023,1548991545.0,COL
Colombia,COL,"Korea, Republic of",742.0,2023,25915000.0,COL
Comoros,COM,China,730.0,2023,99558905.8,COM
Comoros,COM,France,4.0,2023,2509455.0,COM
"Congo, Dem. Rep.",COD,China,730.0,2023,3529862009.6,COD
"Congo, Dem. Rep.",COD,France,4.0,2023,15249000.0,COD
"Congo, Dem. Rep.",COD,"Korea, Republic of",742.0,2023,58612056.0,COD
"Congo, Rep.",COG,China,730.0,2023,1797385104.7,COG
"Congo, Rep.",COG,France,4.0,2023,218345790.0,COG
"Congo, Rep.",COG,Russian Federation,87.0,2023,31939000.0,COG
Cote d'Ivoire,CIV,United States,302.0,2023,1350000.0,CIV
Cote d'Ivoire,CIV,Japan,701.0,2023,237749277.7,CIV
Cote d'Ivoire,CIV,China,730.0,2023,3787198773.6,CIV
Cote d'Ivoire,CIV,France,4.0,2023,1582757800.0,CIV
Cote d'Ivoire,CIV,"Germany, Fed. Rep. of",5.0,2023,206015095.0,CIV
Cote d'Ivoire,CIV,"Korea, Republic of",742.0,2023,31336000.0,CIV
Djibouti,DJI,China,730.0,2023,1472512518.7,DJI
Djibouti,DJI,France,4.0,2023,2170220.0,DJI
Dominica,DMA,United Kingdom,12.0,2023,3214000.0,DMA
Dominica,DMA,China,730.0,2023,20685648.7,DMA
Dominica,DMA,France,4.0,2023,11847510.0,DMA
Dominican Republic,DOM,Japan,701.0,2023,201500951.3,DOM
Dominican Republic,DOM,China,730.0,2023,505000.0,DOM
Dominican Republic,DOM,France,4.0,2023,1169361530.0,DOM
Dominican Republic,DOM,"Germany, Fed. Rep. of",5.0,2023,18986110.0,DOM
Dominican Republic,DOM,Canada,301.0,2023,176497.2,DOM
Dominican Republic,DOM,"Korea, Republic of",742.0,2023,28154909.3,DOM
Ecuador,ECU,United States,302.0,2023,3909000.0,ECU
Ecuador,ECU,Japan,701.0,2023,262367187.6,ECU
Ecuador,ECU,China,730.0,2023,3386825177.3,ECU
Ecuador,ECU,France,4.0,2023,792281460.0,ECU
Ecuador,ECU,"Germany, Fed. Rep. of",5.0,2023,17880005.0,ECU
Ecuador,ECU,"Korea, Republic of",742.0,2023,66653260.4,ECU
Ecuador,ECU,Russian Federation,87.0,2023,80090000.0,ECU
"Egypt, Arab Rep.",EGY,United Kingdom,12.0,2023,50475034.2,EGY
"Egypt, Arab Rep.",EGY,United States,302.0,2023,115951000.0,EGY
"Egypt, Arab Rep.",EGY,Japan,701.0,2023,2520368543.6,EGY
"Egypt, Arab Rep.",EGY,China,730.0,2023,4041522836.1,EGY
"Egypt, Arab Rep.",EGY,France,4.0,2023,1591877975.0,EGY
"Egypt, Arab Rep.",EGY,"Germany, Fed. Rep. of",5.0,2023,4319364335.0,EGY
"Egypt, Arab Rep.",EGY,Canada,301.0,2023,473108537.5,EGY
"Egypt, Arab Rep.",EGY,"Korea, Republic of",742.0,2023,294931863.6,EGY
"Egypt, Arab Rep.",EGY,Russian Federation,87.0,2023,3266781315.0,EGY
El Salvador,SLV,United States,302.0,2023,13823000.0,SLV
El Salvador,SLV,Japan,701.0,2023,165734691.8,SLV
El Salvador,SLV,China,730.0,2023,100000.0,SLV
El Salvador,SLV,"Germany, Fed. Rep. of",5.0,2023,84772925.0,SLV
Equatorial Guinea,GNQ,China,730.0,2023,945679981.1,GNQ
Equatorial Guinea,GNQ,Russian Federation,87.0,2023,29000.0,GNQ
Eritrea,ERI,United States,302.0,2023,28050000.0,ERI
Eritrea,ERI,China,730.0,2023,8008987.1,ERI
Eswatini,SWZ,Japan,701.0,2023,21717990.3,SWZ
Eswatini,SWZ,China,730.0,2023,176684000.0,SWZ
Eswatini,SWZ,"Germany, Fed. Rep. of",5.0,2023,2329340.0,SWZ
Ethiopia,ETH,Japan,701.0,2023,48516665.5,ETH
Ethiopia,ETH,China,730.0,2023,5491351640.0,ETH
Ethiopia,ETH,France,4.0,2023,240803810.0,ETH
Ethiopia,ETH,"Germany, Fed. Rep. of",5.0,2023,12719655.0,ETH
Ethiopia,ETH,Canada,301.0,2023,0.0,ETH
Ethiopia,ETH,"Korea, Republic of",742.0,2023,370499296.5,ETH
Ethiopia,ETH,Russian Federation,87.0,2023,162200000.0,ETH
Fiji,FJI,Japan,701.0,2023,176527376.5,FJI
Fiji,FJI,China,730.0,2023,149806820.1,FJI
Fiji,FJI,Australia,801.0,2023,28934000.0,FJI
Gabon,GAB,China,730.0,2023,827738994.1,GAB
Gabon,GAB,France,4.0,2023,514918950.0,GAB
"Gambia, The",GMB,China,730.0,2023,24497452.3,GMB
Georgia,GEO,United States,302.0,2023,9428000.0,GEO
Georgia,GEO,Japan,701.0,2023,138418716.0,GEO
Georgia,GEO,France,4.0,2023,704783365.0,GEO
Georgia,GEO,"Germany, Fed. Rep. of",5.0,2023,627022890.0,GEO
Georgia,GEO,Russian Federation,87.0,2023,15241000.0,GEO
Ghana,GHA,United States,302.0,2023,131831000.0,GHA
Ghana,GHA,Japan,701.0,2023,1465717.7,GHA
Ghana,GHA,China,730.0,2023,1602638930.5,GHA
Ghana,GHA,France,4.0,2023,297936730.0,GHA
Ghana,GHA,"Germany, Fed. Rep. of",5.0,2023,294225035.0,GHA
Ghana,GHA,"Korea, Republic of",742.0,2023,158377621.8,GHA
Grenada,GRD,United Kingdom,12.0,2023,1102894.3,GRD
Grenada,GRD,United States,302.0,2023,1343000.0,GRD
Grenada,GRD,China,730.0,2023,51235791.5,GRD
Grenada,GRD,France,4.0,2023,2422995.0,GRD
Grenada,GRD,"Germany, Fed. Rep. of",5.0,2023,3395000.0,GRD
Grenada,GRD,Russian Federation,87.0,2023,0.0,GRD
Guatemala,GTM,United States,302.0,2023,277000.0,GTM
Guatemala,GTM,Japan,701.0,2023,106701430.5,GTM
Guatemala,GTM,China,730.0,2023,46000000.0,GTM
Guatemala,GTM,"Germany, Fed. Rep. of",5.0,2023,39980005.0,GTM
Guatemala,GTM,Canada,301.0,2023,249660.5,GTM
Guinea,GIN,China,730.0,2023,1201848119.0,GIN
Guinea,GIN,France,4.0,2023,118653795.0,GIN
Guinea,GIN,"Korea, Republic of",742.0,2023,1015019.4,GIN
Guinea-Bissau,GNB,Russian Federation,87.0,2023,960000.0,GNB
Guyana,GUY,United Kingdom,12.0,2023,55217598.5,GUY
Guyana,GUY,United States,302.0,2023,289000.0,GUY
Guyana,GUY,China,730.0,2023,269148438.5,GUY
Guyana,GUY,Canada,301.0,2023,0.0,GUY
Honduras,HND,United States,302.0,2023,1053500.0,HND
Honduras,HND,Japan,701.0,2023,101867380.7,HND
Honduras,HND,China,730.0,2023,140500000.0,HND
Honduras,HND,"Germany, Fed. Rep. of",5.0,2023,54474290.0,HND
Honduras,HND,"Korea, Republic of",742.0,2023,46803000.0,HND
India,IND,United Kingdom,12.0,2023,19325000.0,IND
India,IND,United States,302.0,2023,26202000.0,IND
India,IND,Japan,701.0,2023,24222457724.6,IND
India,IND,France,4.0,2023,1227754450.0,IND
India,IND,"Germany, Fed. Rep. of",5.0,2023,3750162876.3,IND
India,IND,Canada,301.0,2023,5876000.0,IND
India,IND,"Korea, Republic of",742.0,2023,0.0,IND
India,IND,Russian Federation,87.0,2023,4109957000.0,IND
Indonesia,IDN,United Kingdom,12.0,2023,17609000.0,IDN
Indonesia,IDN,United States,302.0,2023,57729000.0,IDN
Indonesia,IDN,Japan,701.0,2023,8439061519.0,IDN
Indonesia,IDN,China,730.0,2023,1453173435.0,IDN
Indonesia,IDN,France,4.0,2023,1459472190.0,IDN
Indonesia,IDN,"Germany, Fed. Rep. of",5.0,2023,3915131669.9,IDN
Indonesia,IDN,Canada,301.0,2023,31577447.8,IDN
Indonesia,IDN,Australia,801.0,2023,993520248.0,IDN
Indonesia,IDN,"Korea, Republic of",742.0,2023,840933434.8,IDN
Indonesia,IDN,Russian Federation,87.0,2023,108818000.0,IDN
"Iran, Islamic Rep.",IRN,Japan,701.0,2023,6652103.4,IRN
"Iran, Islamic Rep.",IRN,China,730.0,2023,6073000.0,IRN
"Iran, Islamic Rep.",IRN,Canada,301.0,2023,6123849.8,IRN
"Iran, Islamic Rep.",IRN,Russian Federation,87.0,2023,5245435.0,IRN
Iraq,IRQ,United Kingdom,12.0,2023,140410000.0,IRQ
Iraq,IRQ,United States,302.0,2023,585812000.0,IRQ
Iraq,IRQ,Japan,701.0,2023,5240879334.0,IRQ
Iraq,IRQ,China,730.0,2023,528259000.0,IRQ
Iraq,IRQ,France,4.0,2023,844696560.0,IRQ
Iraq,IRQ,"Germany, Fed. Rep. of",5.0,2023,628791410.0,IRQ
Iraq,IRQ,Canada,301.0,2023,38433000.0,IRQ
Iraq,IRQ,Australia,801.0,2023,70608000.0,IRQ
Iraq,IRQ,"Korea, Republic of",742.0,2023,13987000.0,IRQ
Iraq,IRQ,Russian Federation,87.0,2023,426903000.0,IRQ
Jamaica,JAM,United States,302.0,2023,987000.0,JAM
Jamaica,JAM,Japan,701.0,2023,3004000.0,JAM
Jamaica,JAM,China,730.0,2023,602840034.1,JAM
Jamaica,JAM,"Germany, Fed. Rep. of",5.0,2023,5616715.0,JAM
Jamaica,JAM,Canada,301.0,2023,2745000.0,JAM
Jordan,JOR,United States,302.0,2023,11701000.0,JOR
Jordan,JOR,Japan,701.0,2023,1104724311.3,JOR
Jordan,JOR,China,730.0,2023,59406247.8,JOR
Jordan,JOR,France,4.0,2023,1027076640.0,JOR
Jordan,JOR,"Germany, Fed. Rep. of",5.0,2023,949579540.0,JOR
Jordan,JOR,Canada,301.0,2023,90511389.3,JOR
Jordan,JOR,"Korea, Republic of",742.0,2023,163506971.2,JOR
Kazakhstan,KAZ,Japan,701.0,2023,203798181.9,KAZ
Kazakhstan,KAZ,China,730.0,2023,1764347867.5,KAZ
Kazakhstan,KAZ,"Germany, Fed. Rep. of",5.0,2023,6300710.0,KAZ
Kenya,KEN,United States,302.0,2023,7432000.0,KEN
Kenya,KEN,Japan,701.0,2023,1287463885.5,KEN
Kenya,KEN,China,730.0,2023,6005055603.5,KEN
Kenya,KEN,France,4.0,2023,833088260.0,KEN
Kenya,KEN,"Germany, Fed. Rep. of",5.0,2023,362367640.0,KEN
Kenya,KEN,"Korea, Republic of",742.0,2023,56278996.3,KEN
Kosovo,XKX,France,4.0,2023,0.0,XKX
Kosovo,XKX,"Germany, Fed. Rep. of",5.0,2023,18656820.0,XKX
Kyrgyz Republic,KGZ,Japan,701.0,2023,159537735.3,KGZ
Kyrgyz Republic,KGZ,China,730.0,2023,1708195522.2,KGZ
Kyrgyz Republic,KGZ,France,4.0,2023,3974685.0,KGZ
Kyrgyz Republic,KGZ,"Germany, Fed. Rep. of",5.0,2023,69808375.0,KGZ
Kyrgyz Republic,KGZ,"Korea, Republic of",742.0,2023,11138871.6,KGZ
Lao PDR,LAO,Japan,701.0,2023,175787470.9,LAO
Lao PDR,LAO,China,730.0,2023,5260938130.1,LAO
Lao PDR,LAO,"Korea, Republic of",742.0,2023,285460180.6,LAO
Lao PDR,LAO,Russian Federation,87.0,2023,219279000.0,LAO
Lebanon,LBN,China,730.0,2023,6999272.1,LBN
Lebanon,LBN,France,4.0,2023,50060920.0,LBN
Lebanon,LBN,"Germany, Fed. Rep. of",5.0,2023,11865490.0,LBN
Lesotho,LSO,China,730.0,2023,182832325.5,LSO
Liberia,LBR,China,730.0,2023,52569152.8,LBR
Madagascar,MDG,Japan,701.0,2023,175442181.7,MDG
Madagascar,MDG,China,730.0,2023,328695754.1,MDG
Madagascar,MDG,France,4.0,2023,176708285.0,MDG
Madagascar,MDG,"Korea, Republic of",742.0,2023,35936000.0,MDG
Madagascar,MDG,Russian Federation,87.0,2023,17783000.0,MDG
Malawi,MWI,China,730.0,2023,205757741.3,MWI
Maldives,MDV,United States,302.0,2023,249000.0,MDV
Maldives,MDV,Japan,701.0,2023,48199563.2,MDV
Maldives,MDV,China,730.0,2023,818738977.0,MDV
Maldives,MDV,France,4.0,2023,9712950.0,MDV
Mali,MLI,China,730.0,2023,486211376.8,MLI
Mali,MLI,France,4.0,2023,263776308.6,MLI
Mali,MLI,"Korea, Republic of",742.0,2023,84693800.5,MLI
Mauritania,MRT,China,730.0,2023,306519950.5,MRT
Mauritania,MRT,France,4.0,2023,71715605.0,MRT
Mauritania,MRT,"Germany, Fed. Rep. of",5.0,2023,2140385.0,MRT
Mauritius,MUS,Japan,701.0,2023,212775703.0,MUS
Mauritius,MUS,China,730.0,2023,161391933.7,MUS
Mauritius,MUS,France,4.0,2023,506816690.0,MUS
Mauritius,MUS,"Germany, Fed. Rep. of",5.0,2023,36465.0,MUS
Mexico,MEX,Japan,701.0,2023,135356000.0,MEX
Mexico,MEX,France,4.0,2023,1768816420.0,MEX
Mexico,MEX,"Germany, Fed. Rep. of",5.0,2023,602186565.0,MEX
Mexico,MEX,Canada,301.0,2023,7104045.0,MEX
Moldova,MDA,United States,302.0,2023,9153000.0,MDA
Moldova,MDA,Japan,701.0,2023,144168839.5,MDA
Moldova,MDA,France,4.0,2023,127075000.0,MDA
Moldova,MDA,"Germany, Fed. Rep. of",5.0,2023,5022225.0,MDA
Moldova,MDA,Russian Federation,87.0,2023,14500000.0,MDA
Mongolia,MNG,Japan,701.0,2023,969690638.8,MNG
Mongolia,MNG,China,730.0,2023,2744707000.0,MNG
Mongolia,MNG,France,4.0,2023,70458115.0,MNG
Mongolia,MNG,"Germany, Fed. Rep. of",5.0,2023,86909150.0,MNG
Mongolia,MNG,"Korea, Republic of",742.0,2023,226002472.2,MNG
Montenegro,MNE,United States,302.0,2023,1666000.0,MNE
Montenegro,MNE,China,730.0,2023,790567000.0,MNE
Montenegro,MNE,France,4.0,2023,678470.0,MNE
Montenegro,MNE,"Germany, Fed. Rep. of",5.0,2023,64702170.0,MNE
Montenegro,MNE,Canada,301.0,2023,1017705.0,MNE
Montenegro,MNE,Russian Federation,87.0,2023,9475000.0,MNE
Morocco,MAR,United States,302.0,2023,9158000.0,MAR
Morocco,MAR,Japan,701.0,2023,791057712.6,MAR
Morocco,MAR,China,730.0,2023,326514757.7,MAR
Morocco,MAR,France,4.0,2023,2461958865.2,MAR
Morocco,MAR,"Germany, Fed. Rep. of",5.0,2023,2389941007.8,MAR
Morocco,MAR,Canada,301.0,2023,31364224.8,MAR
Mozambique,MOZ,Japan,701.0,2023,376964273.2,MOZ
Mozambique,MOZ,China,730.0,2023,1639720950.5,MOZ
Mozambique,MOZ,France,4.0,2023,145405745.0,MOZ
Mozambique,MOZ,"Korea, Republic of",742.0,2023,239133504.8,MOZ
Mozambique,MOZ,Russian Federation,87.0,2023,55973000.0,MOZ
Myanmar,MMR,United Kingdom,12.0,2023,20628317.1,MMR
Myanmar,MMR,Japan,701.0,2023,3858593474.7,MMR
Myanmar,MMR,China,730.0,2023,620159644.6,MMR
Myanmar,MMR,France,4.0,2023,285383930.0,MMR
Myanmar,MMR,"Germany, Fed. Rep. of",5.0,2023,431564380.0,MMR
Myanmar,MMR,"Korea, Republic of",742.0,2023,298913465.2,MMR
Nepal,NPL,Japan,701.0,2023,411084490.0,NPL
Nepal,NPL,China,730.0,2023,262099081.7,NPL
Nepal,NPL,France,4.0,2023,375700.0,NPL
Nepal,NPL,"Korea, Republic of",742.0,2023,41934671.2,NPL
Nicaragua,NIC,Japan,701.0,2023,13973645.2,NIC
Nicaragua,NIC,China,730.0,2023,17771987.8,NIC
Nicaragua,NIC,France,4.0,2023,109395.0,NIC
Nicaragua,NIC,"Germany, Fed. Rep. of",5.0,2023,37798735.0,NIC
Nicaragua,NIC,"Korea, Republic of",742.0,2023,187128472.1,NIC
Nicaragua,NIC,Russian Federation,87.0,2023,16908710.0,NIC
Niger,NER,China,730.0,2023,199849794.4,NER
Niger,NER,France,4.0,2023,210303600.0,NER
Nigeria,NGA,Japan,701.0,2023,58241138.7,NGA
Nigeria,NGA,China,730.0,2023,5164932943.4,NGA
Nigeria,NGA,France,4.0,2023,661591785.0,NGA
Nigeria,NGA,"Germany, Fed. Rep. of",5.0,2023,125887500.0,NGA
North Macedonia,MKD,United States,302.0,2023,266000.0,MKD
North Macedonia,MKD,Japan,701.0,2023,18448312.3,MKD
North Macedonia,MKD,China,730.0,2023,545093000.0,MKD
North Macedonia,MKD,"Germany, Fed. Rep. of",5.0,2023,162302400.0,MKD
Pakistan,PAK,United Kingdom,12.0,2023,2021124.0,PAK
Pakistan,PAK,United States,302.0,2023,824507000.0,PAK
Pakistan,PAK,Japan,701.0,2023,3618251004.3,PAK
Pakistan,PAK,China,730.0,2023,22623944059.6,PAK
Pakistan,PAK,France,4.0,2023,1231705899.7,PAK
Pakistan,PAK,"Germany, Fed. Rep. of",5.0,2023,991086655.0,PAK
Pakistan,PAK,Canada,301.0,2023,22463000.0,PAK
Pakistan,PAK,"Korea, Republic of",742.0,2023,334344308.7,PAK
Pakistan,PAK,Russian Federation,87.0,2023,67967000.0,PAK
Papua New Guinea,PNG,Japan,701.0,2023,483764357.7,PNG
Papua New Guinea,PNG,China,730.0,2023,1168032483.8,PNG
Papua New Guinea,PNG,"Germany, Fed. Rep. of",5.0,2023,4760340.0,PNG
Papua New Guinea,PNG,Australia,801.0,2023,1712433864.0,PNG
Paraguay,PRY,Japan,701.0,2023,93650905.4,PRY
Paraguay,PRY,"Germany, Fed. Rep. of",5.0,2023,4196790.0,PRY
Peru,PER,United States,302.0,2023,16343000.0,PER
Peru,PER,Japan,701.0,2023,174497921.1,PER
Peru,PER,France,4.0,2023,190304205.0,PER
Peru,PER,"Germany, Fed. Rep. of",5.0,2023,1230296920.0,PER
Philippines,PHL,United States,302.0,2023,65368000.0,PHL
Philippines,PHL,Japan,701.0,2023,8078805334.8,PHL
Philippines,PHL,China,730.0,2023,357136996.7,PHL
Philippines,PHL,France,4.0,2023,1045526690.0,PHL
Philippines,PHL,"Germany, Fed. Rep. of",5.0,2023,87906065.0,PHL
Philippines,PHL,Canada,301.0,2023,73163.4,PHL
Philippines,PHL,"Korea, Republic of",742.0,2023,572014936.3,PHL
Rwanda,RWA,Japan,701.0,2023,138841519.3,RWA
Rwanda,RWA,China,730.0,2023,344512850.7,RWA
Rwanda,RWA,France,4.0,2023,172586635.0,RWA
Rwanda,RWA,"Korea, Republic of",742.0,2023,32962902.1,RWA
Samoa,WSM,Japan,701.0,2023,21034458.5,WSM
Samoa,WSM,China,730.0,2023,110540763.9,WSM
Senegal,SEN,Japan,701.0,2023,179240363.5,SEN
Senegal,SEN,China,730.0,2023,2234761178.5,SEN
Senegal,SEN,France,4.0,2023,1526630430.0,SEN
Senegal,SEN,"Germany, Fed. Rep. of",5.0,2023,75277020.0,SEN
Senegal,SEN,"Korea, Republic of",742.0,2023,131832440.8,SEN
Serbia,SRB,United Kingdom,12.0,2023,22396012.4,SRB
Serbia,SRB,United States,302.0,2023,16638000.0,SRB
Serbia,SRB,Japan,701.0,2023,146510883.2,SRB
Serbia,SRB,China,730.0,2023,2848681259.4,SRB
Serbia,SRB,France,4.0,2023,237141575.0,SRB
Serbia,SRB,"Germany, Fed. Rep. of",5.0,2023,380489070.0,SRB
Serbia,SRB,Canada,301.0,2023,6498505.0,SRB
Serbia,SRB,Russian Federation,87.0,2023,807220725.0,SRB
Sierra Leone,SLE,China,730.0,2023,63860654.8,SLE
Sierra Leone,SLE,"Korea, Republic of",742.0,2023,50120000.0,SLE
Solomon Islands,SLB,Japan,701.0,2023,17616799.4,SLB
Solomon Islands,SLB,China,730.0,2023,14562825.5,SLB
Solomon Islands,SLB,"Korea, Republic of",742.0,2023,0.0,SLB
"Somalia, Fed. Rep.",SOM,United Kingdom,12.0,2023,28031530.3,SOM
"Somalia, Fed. Rep.",SOM,United States,302.0,2023,991811000.0,SOM
"Somalia, Fed. Rep.",SOM,Japan,701.0,2023,45578183.3,SOM
"Somalia, Fed. Rep.",SOM,France,4.0,2023,142488645.0,SOM
"Somalia, Fed. Rep.",SOM,Russian Federation,87.0,2023,56554000.0,SOM
South Africa,ZAF,China,730.0,2023,3529455000.0,ZAF
South Africa,ZAF,France,4.0,2023,538463284.4,ZAF
South Africa,ZAF,"Germany, Fed. Rep. of",5.0,2023,172829477.6,ZAF
Sri Lanka,LKA,United States,302.0,2023,124995000.0,LKA
Sri Lanka,LKA,Japan,701.0,2023,2463272496.4,LKA
Sri Lanka,LKA,China,730.0,2023,6026994140.8,LKA
Sri Lanka,LKA,France,4.0,2023,211983195.0,LKA
Sri Lanka,LKA,"Germany, Fed. Rep. of",5.0,2023,203983000.0,LKA
Sri Lanka,LKA,Canada,301.0,2023,18563131.8,LKA
Sri Lanka,LKA,Australia,801.0,2023,6882000.0,LKA
Sri Lanka,LKA,"Korea, Republic of",742.0,2023,369421173.0,LKA
Sri Lanka,LKA,Russian Federation,87.0,2023,35416000.0,LKA
St. Lucia,LCA,France,4.0,2023,806650.0,LCA
St. Vincent and the Grenadines,VCT,United Kingdom,12.0,2023,3476000.0,VCT
St. Vincent and the Grenadines,VCT,United States,302.0,2023,944000.0,VCT
St. Vincent and the Grenadines,VCT,China,730.0,2023,10000000.0,VCT
Sudan,SDN,United Kingdom,12.0,2023,227429110.4,SDN
Sudan,SDN,United States,302.0,2023,373798000.0,SDN
Sudan,SDN,Japan,701.0,2023,144964721.0,SDN
Sudan,SDN,China,730.0,2023,983361354.1,SDN
Sudan,SDN,France,4.0,2023,246201677.7,SDN
Sudan,SDN,"Germany, Fed. Rep. of",5.0,2023,72006220.0,SDN
Sudan,SDN,Canada,301.0,2023,9285000.0,SDN
Sudan,SDN,Russian Federation,87.0,2023,7511051.4,SDN
Suriname,SUR,China,730.0,2023,448720877.8,SUR
Suriname,SUR,France,4.0,2023,40301560.0,SUR
Syrian Arab Republic,SYR,United States,302.0,2023,237024000.0,SYR
Syrian Arab Republic,SYR,Japan,701.0,2023,338637164.3,SYR
Syrian Arab Republic,SYR,China,730.0,2023,68011926.7,SYR
Syrian Arab Republic,SYR,"Germany, Fed. Rep. of",5.0,2023,317117745.0,SYR
Syrian Arab Republic,SYR,Russian Federation,87.0,2023,525000000.0,SYR
Tajikistan,TJK,United States,302.0,2023,451000.0,TJK
Tajikistan,TJK,China,730.0,2023,906629242.3,TJK
Tajikistan,TJK,"Germany, Fed. Rep. of",5.0,2023,16414775.0,TJK
Tanzania,TZA,United Kingdom,12.0,2023,934785.7,TZA
Tanzania,TZA,Japan,701.0,2023,498033342.8,TZA
Tanzania,TZA,China,730.0,2023,1457062991.5,TZA
Tanzania,TZA,France,4.0,2023,358808970.0,TZA
Tanzania,TZA,"Korea, Republic of",742.0,2023,447161656.2,TZA
Tanzania,TZA,Russian Federation,87.0,2023,3420000.0,TZA
Thailand,THA,Japan,701.0,2023,2331083081.0,THA
Thailand,THA,"Germany, Fed. Rep. of",5.0,2023,3402295.0,THA
Thailand,THA,Canada,301.0,2023,3004978.1,THA
Timor-Leste,TLS,Japan,701.0,2023,27228525.1,TLS
Timor-Leste,TLS,Australia,801.0,2023,0.0,TLS
Togo,TGO,China,730.0,2023,388498314.2,TGO
Togo,TGO,France,4.0,2023,40864005.0,TGO
Tonga,TON,China,730.0,2023,83871017.4,TON
Tunisia,TUN,United States,302.0,2023,3471000.0,TUN
Tunisia,TUN,Japan,701.0,2023,787245437.3,TUN
Tunisia,TUN,China,730.0,2023,37107730.0,TUN
Tunisia,TUN,France,4.0,2023,987400702.4,TUN
Tunisia,TUN,"Germany, Fed. Rep. of",5.0,2023,1105556308.6,TUN
Tunisia,TUN,Canada,301.0,2023,2571277.6,TUN
Tunisia,TUN,"Korea, Republic of",742.0,2023,0.0,TUN
Turkiye,TUR,Japan,701.0,2023,2274440368.7,TUR
Turkiye,TUR,China,730.0,2023,726577809.1,TUR
Turkiye,TUR,France,4.0,2023,1035494395.0,TUR
Turkiye,TUR,"Germany, Fed. Rep. of",5.0,2023,512545600.0,TUR
Turkiye,TUR,Canada,301.0,2023,51823000.0,TUR
Turkiye,TUR,"Korea, Republic of",742.0,2023,146764000.0,TUR
Turkmenistan,TKM,Japan,701.0,2023,1274475922.5,TKM
Turkmenistan,TKM,China,730.0,2023,97479142.2,TKM
Turkmenistan,TKM,"Korea, Republic of",742.0,2023,150573000.0,TKM
Uganda,UGA,United Kingdom,12.0,2023,315905135.0,UGA
Uganda,UGA,Japan,701.0,2023,249510253.0,UGA
Uganda,UGA,China,730.0,2023,2570633442.9,UGA
Uganda,UGA,France,4.0,2023,262674965.0,UGA
Uganda,UGA,"Germany, Fed. Rep. of",5.0,2023,23397270.0,UGA
Uganda,UGA,"Korea, Republic of",742.0,2023,21864365.6,UGA
Ukraine,UKR,United Kingdom,12.0,2023,23397660.6,UKR
Ukraine,UKR,United States,302.0,2023,472000.0,UKR
Ukraine,UKR,Japan,701.0,2023,939813966.6,UKR
Ukraine,UKR,China,730.0,2023,825000000.0,UKR
Ukraine,UKR,France,4.0,2023,496635620.0,UKR
Ukraine,UKR,"Germany, Fed. Rep. of",5.0,2023,702589940.0,UKR
