sender_iso3,recipient_iso3,year,arms_tiv,bilateral_debt,ucdp_troops,ucdp_weapons,ucdp_training,ucdp_funding,bilateral_aid,colonial_tie,journalist_killings,oda_received,us_intervention
NLD,LCA,2001,0.0,,0,0,0,0,44544.0,0,0.0,15239999.5457381,0
NLD,LKA,1992,0.0,,0,0,0,0,6325550.0,0,0.0,261850003.417581,0
NLD,LKA,1993,0.0,,0,0,0,0,56905805.0,0,0.0,327209995.975718,0
NLD,LKA,1994,0.0,,0,0,0,0,14043471.0,0,0.0,347430000.159889,0
NLD,LKA,1995,0.0,,0,0,0,0,16239732.0,0,0.0,383610011.147335,0
NLD,LKA,1996,0.0,,0,0,0,0,13120928.0,0,0.0,286210002.453998,0
NLD,LKA,1997,0.0,,0,0,0,0,10687994.0,0,0.0,237129997.583106,0
NLD,LKA,1998,0.0,,0,0,0,0,38982900.0,0,0.0,303990005.651489,0
NLD,LKA,1999,0.0,,0,0,0,0,3982236.0,0,5.0,225959998.570383,0
NLD,LKA,2000,0.0,,0,0,0,0,41797835.0,0,1.0,256379994.761198,0
NLD,LKA,2001,0.0,,0,0,0,0,46672243.0,0,0.0,297800002.597272,0
NLD,LKA,2002,0.0,,0,0,0,0,28056240.0,0,0.0,211950001.638382,0
NLD,LKA,2003,0.0,,0,0,0,0,21534902.0,0,0.0,302909992.992878,0
NLD,LKA,2004,0.0,,0,0,0,0,9407960.0,0,3.0,357399998.601526,0
NLD,LKA,2005,0.0,,0,0,0,0,66768916.0,0,2.0,876040009.222924,0
NLD,LKA,2006,0.0,,0,0,0,0,36990584.0,0,3.0,534600003.460423,0
NLD,LKA,2007,0.0,,0,0,0,0,20755637.0,0,6.0,402399999.270215,0
NLD,LKA,2008,0.0,,0,0,0,0,13106310.0,0,2.0,520370001.532137,0
NLD,LKA,2009,0.0,,0,0,0,0,6919221.0,0,3.0,434710002.96995,0
NLD,LKA,2010,0.0,,0,0,0,0,5639476.0,0,0.0,436989993.887022,0
NLD,LKA,2011,0.0,,0,0,0,0,1010124.0,0,0.0,433470003.688708,0
NLD,LKA,2012,0.0,,0,0,0,0,68983.0,0,0.0,402848934.359848,0
NLD,LKA,2013,0.0,,0,0,0,0,57570.0,0,0.0,315298633.609898,0
NLD,LSO,1992,0.0,,0,0,0,0,6615371.0,0,0.0,89040001.0738521,0
NLD,LSO,1993,0.0,,0,0,0,0,46012.0,0,0.0,91499999.3927775,0
NLD,LSO,1994,0.0,,0,0,0,0,79339.0,0,0.0,76209999.8965859,0
NLD,LSO,1995,0.0,,0,0,0,0,1065393.0,0,0.0,83249998.8265336,0
NLD,LSO,1996,0.0,,0,0,0,0,8721.0,0,0.0,72559999.8794496,0
NLD,LSO,1998,0.0,,0,0,0,0,870121.0,0,0.0,45360000.1093,0
NLD,LSO,2001,0.0,,0,0,0,0,2204105.0,0,0.0,37149999.4434416,0
NLD,LSO,2002,0.0,,0,0,0,0,2699794.0,0,0.0,42759999.2584437,0
NLD,LTU,2001,0.0,,0,0,0,0,6468783.0,0,0.0,124889997.465536,0
NLD,LTU,2002,0.0,,0,0,0,0,1589.0,0,0.0,128090000.178665,0
NLD,LTU,2003,0.0,,0,0,0,0,2489084.0,0,0.0,365730012.018233,0
NLD,LTU,2004,0.0,,0,0,0,0,2569506.0,0,0.0,247510000.599549,0
NLD,LVA,2001,0.0,,0,0,0,0,6576018.0,0,1.0,101959998.546168,0
NLD,LVA,2002,0.0,,0,0,0,0,1589.0,0,0.0,72510000.6759166,0
NLD,LVA,2003,0.0,,0,0,0,0,2379591.0,0,0.0,111189999.336377,0
NLD,MAC,1993,0.0,,0,0,0,0,677296.0,0,0.0,149999.998509884,1
NLD,MAC,2001,0.0,,0,0,0,0,24747.0,0,0.0,70000.0002980232,1
NLD,MAC,2002,0.0,,0,0,0,0,251070.0,0,0.0,,1
NLD,MAR,1992,0.0,,0,0,0,0,34591.0,0,0.0,783460013.380274,0
NLD,MAR,1993,0.0,,0,0,0,0,36810.0,0,0.0,629330003.989861,0
NLD,MAR,1995,0.0,,0,0,0,0,251772.0,0,0.0,454270007.090644,0
NLD,MAR,1996,0.0,,0,0,0,0,1091812.0,0,0.0,608690000.049769,0
NLD,MAR,1997,0.0,,0,0,0,0,8122196.0,0,0.0,414430010.350422,0
NLD,MAR,1998,0.0,,0,0,0,0,420892.0,0,0.0,486369993.193075,0
NLD,MAR,2001,0.0,,0,0,0,0,181476.0,0,0.0,474209993.658588,0
NLD,MAR,2002,0.0,,0,0,0,0,2299353.0,0,0.0,344189998.200164,0
NLD,MAR,2003,0.0,,0,0,0,0,671258.0,0,0.0,483499998.532235,0
NLD,MAR,2004,0.0,,0,0,0,0,6671833.0,0,0.0,615939992.010594,0
NLD,MAR,2005,0.0,,0,0,0,0,422714.0,0,0.0,581649994.412437,0
NLD,MAR,2006,0.0,,0,0,0,0,152529.0,0,0.0,907810014.966875,0
NLD,MAR,2007,0.0,,0,0,0,0,172170.0,0,0.0,937970017.131419,0
NLD,MAR,2008,0.0,,0,0,0,0,1010912.0,0,0.0,943870007.33614,0
NLD,MAR,2009,0.0,,0,0,0,0,1526418.0,0,0.0,987230017.42363,0
NLD,MAR,2010,0.0,,0,0,0,0,1998966.0,0,0.0,819859991.449862,0
NLD,MAR,2013,0.0,,0,0,0,0,475515.0,0,0.0,1695150149.25972,0
NLD,MDA,1997,0.0,,0,0,0,0,39082.0,0,0.0,21719999.9131262,0
NLD,MDA,1998,0.0,,0,0,0,0,11105705.0,0,0.0,28599999.6308237,0
NLD,MDA,1999,0.0,,0,0,0,0,5234310.0,0,0.0,59949998.4588474,0
NLD,MDA,2000,0.0,,0,0,0,0,43756483.0,0,0.0,66860000.5656481,0
NLD,MDA,2001,0.0,,0,0,0,0,20178445.0,0,0.0,83459997.4583835,0
NLD,MDA,2002,0.0,,0,0,0,0,3120891.0,0,0.0,97660000.5179644,0
NLD,MDA,2003,0.0,,0,0,0,0,700602.0,0,0.0,88950000.3028661,0
NLD,MDA,2004,0.0,,0,0,0,0,1204785.0,0,0.0,86679997.9191273,0
NLD,MDA,2005,0.0,,0,0,0,0,6469976.0,0,0.0,126399999.722838,0
NLD,MDA,2006,0.0,,0,0,0,0,8670132.0,0,0.0,112809999.065474,0
NLD,MDA,2007,0.0,,0,0,0,0,10509642.0,0,0.0,165040003.225207,0
NLD,MDA,2008,0.0,,0,0,0,0,9444718.0,0,0.0,202939999.556169,0
NLD,MDA,2009,0.0,,0,0,0,0,1111417.0,0,0.0,206999999.625608,0
NLD,MDA,2010,0.0,,0,0,0,0,3929285.0,0,0.0,235759999.59372,0
NLD,MDA,2011,0.0,,0,0,0,0,2056118.0,0,0.0,276530000.144616,0
NLD,MDA,2012,0.0,,0,0,0,0,226579.0,0,0.0,313303331.045434,0
NLD,MDA,2013,0.0,,0,0,0,0,260250.0,0,0.0,274997894.965113,0
NLD,MDG,1993,0.0,,0,0,0,0,13804.0,0,0.0,270189996.54986,0
NLD,MDG,1994,0.0,,0,0,0,0,148194.0,0,1.0,214480002.425611,0
NLD,MDG,1995,0.0,,0,0,0,0,4927664.0,0,0.0,220960002.325475,0
NLD,MDG,1996,0.0,,0,0,0,0,14204018.0,0,0.0,270710001.796484,0
NLD,MDG,1997,0.0,,0,0,0,0,108749.0,0,0.0,626270015.735179,0
NLD,MDG,1998,0.0,,0,0,0,0,568413.0,0,0.0,400469994.876534,0
NLD,MDG,1999,0.0,,0,0,0,0,30299.0,0,0.0,243240003.302693,0
NLD,MDG,2000,0.0,,0,0,0,0,504214.0,0,0.0,158319998.795167,0
NLD,MDG,2002,0.0,,0,0,0,0,338467.0,0,0.0,174129998.514429,0
NLD,MDG,2003,0.0,,0,0,0,0,27349.0,0,0.0,311979996.997863,0
NLD,MDG,2004,0.0,,0,0,0,0,155067.0,0,0.0,813520019.579679,0
NLD,MDG,2005,0.0,,0,0,0,0,204064.0,0,0.0,634959998.300299,0
NLD,MDG,2007,0.0,,0,0,0,0,12619225.0,0,0.0,556410000.799223,0
NLD,MDG,2008,0.0,,0,0,0,0,4139407.0,0,0.0,415880004.914478,0
NLD,MDG,2009,0.0,,0,0,0,0,48493.0,0,1.0,297270003.13811,0
NLD,MDV,1999,0.0,,0,0,0,0,2466480.0,0,0.0,25859999.4238466,0
NLD,MDV,2006,0.0,,0,0,0,0,7372635.0,0,0.0,25859999.8168647,0
NLD,MDV,2007,0.0,,0,0,0,0,5278381.0,0,0.0,25439999.8206645,0
NLD,MDV,2008,0.0,,0,0,0,0,5828537.0,0,0.0,21819999.7041374,0
NLD,MEX,1992,0.0,,0,0,0,0,380505.0,0,0.0,308420003.186912,0
NLD,MEX,1993,0.0,,0,0,0,0,636805.0,0,0.0,406300005.277619,0
NLD,MEX,1994,0.0,,0,0,0,0,362410.0,0,3.0,411719993.086532,0
NLD,MEX,1995,0.0,,0,0,0,0,905496.0,0,1.0,373540007.553995,0
NLD,MEX,1996,0.0,,0,0,0,0,395913.0,0,0.0,282819996.753708,0
NLD,MEX,1998,0.0,,0,0,0,0,844284.0,0,2.0,10209998.9894778,0
NLD,MEX,1999,0.0,,0,0,0,0,162140.0,0,0.0,29479999.5664506,0
NLD,MEX,2001,0.0,,0,0,0,0,354702.0,0,1.0,61259998.8859147,0
NLD,MEX,2002,0.0,,0,0,0,0,495783.0,0,0.0,98640001.4236569,0
NLD,MEX,2003,0.0,,0,0,0,0,10351.0,0,0.0,79530000.6028266,0
NLD,MEX,2005,0.0,,0,0,0,0,12900.0,0,2.0,168169994.57404,0
NLD,MEX,2006,0.0,,0,0,0,0,5369726.0,0,7.0,226570002.947003,0
NLD,MEX,2007,0.0,,0,0,0,0,109055.0,0,7.0,90460002.2360682,0
NLD,MEX,2008,0.0,,0,0,0,0,134261.0,0,6.0,127120003.145188,0
NLD,MEX,2009,0.0,,0,0,0,0,85493.0,0,8.0,165009994.516149,0
NLD,MEX,2010,0.0,,0,0,0,0,139452.0,0,10.0,428150006.82883,0
NLD,MEX,2011,0.0,,0,0,0,0,105673.0,0,8.0,932600000.862032,0
NLD,MEX,2013,0.0,,0,0,0,0,161150.0,0,3.0,506308176.966384,0
NLD,MKD,1995,0.0,,0,0,0,0,9311145.0,0,0.0,35030000.5506724,0
NLD,MKD,1997,0.0,,0,0,0,0,29934880.0,0,0.0,40549999.827519,0
NLD,MKD,1998,0.0,,0,0,0,0,16358099.0,0,0.0,59489999.499172,0
NLD,MKD,1999,0.0,,0,0,0,0,20415608.0,0,0.0,221930000.20273,0
NLD,MKD,2000,0.0,,0,0,0,0,67137531.0,0,0.0,197279999.68268,0
NLD,MKD,2001,0.0,,0,0,0,0,82508740.0,0,0.0,222379998.419434,0
NLD,MKD,2002,0.0,,0,0,0,0,27859199.0,0,0.0,247360000.453889,0
NLD,MKD,2003,0.0,,0,0,0,0,68482103.0,0,0.0,225539997.190237,0
NLD,MKD,2004,0.0,,0,0,0,0,27501162.0,0,0.0,241670004.248619,0
NLD,MKD,2005,0.0,,0,0,0,0,30580921.0,0,0.0,213639999.702573,0
NLD,MKD,2006,0.0,,0,0,0,0,21407219.0,0,0.0,190219999.566674,0
NLD,MKD,2007,0.0,,0,0,0,0,11393989.0,0,0.0,198469999.909401,0
NLD,MKD,2008,0.0,,0,0,0,0,5346775.0,0,0.0,190810000.773519,0
NLD,MKD,2009,0.0,,0,0,0,0,10687037.0,0,0.0,188360001.284629,0
NLD,MKD,2010,0.0,,0,0,0,0,1556475.0,0,0.0,151079998.599365,0
NLD,MKD,2011,0.0,,0,0,0,0,119734.0,0,0.0,176759997.766465,0
NLD,MKD,2012,0.0,,0,0,0,0,33461.0,0,0.0,133282417.793758,0
NLD,MLI,1992,0.0,,0,0,0,0,30646106.0,0,0.0,310300005.141646,0
NLD,MLI,1993,0.0,,0,0,0,0,40309276.0,0,0.0,279220001.842827,0
NLD,MLI,1994,0.0,,0,0,0,0,42544029.0,0,0.0,295740002.902225,0
NLD,MLI,1995,0.0,,0,0,0,0,47646736.0,0,0.0,367679998.287931,0
NLD,MLI,1996,0.0,,0,0,0,0,45611922.0,0,0.0,357020006.386563,0
NLD,MLI,1997,0.0,,0,0,0,0,48874211.0,0,0.0,308089997.995645,0
NLD,MLI,1998,0.0,,0,0,0,0,28314756.0,0,0.0,271699997.650459,0
NLD,MLI,1999,0.0,,0,0,0,0,61993641.0,0,0.0,260419999.865815,0
NLD,MLI,2000,0.0,,0,0,0,0,78092582.0,0,0.0,309329997.433349,0
NLD,MLI,2001,0.0,,0,0,0,0,99013130.0,0,0.0,237440002.828836,0
NLD,MLI,2002,0.0,,0,0,0,0,90890398.0,0,0.0,308590000.452474,0
NLD,MLI,2003,0.0,,0,0,0,0,25995106.0,0,0.0,379849999.126047,0
NLD,MLI,2004,0.0,,0,0,0,0,34678509.0,0,0.0,444409999.506548,0
NLD,MLI,2005,0.0,,0,0,0,0,81911281.0,0,0.0,501309999.339282,0
NLD,MLI,2006,0.0,,0,0,0,0,170350994.0,0,0.0,525460010.288283,0
NLD,MLI,2007,0.0,,0,0,0,0,51078461.0,0,0.0,736610008.047893,0
NLD,MLI,2008,0.0,,0,0,0,0,22067291.0,0,0.0,681390001.265332,0
NLD,MLI,2009,0.0,,0,0,0,0,84829406.0,0,0.0,676790002.517402,0
NLD,MLI,2010,0.0,,0,0,0,0,107472173.0,0,0.0,783479999.201372,0
NLD,MLI,2011,0.0,,0,0,0,0,15728663.0,0,0.0,917640004.271641,0
NLD,MLI,2012,0.0,,0,0,0,0,66845549.0,0,0.0,818145016.338676,0
NLD,MLI,2013,0.0,,0,0,0,0,65504248.0,0,2.0,1019616353.96187,0
NLD,MLT,1992,0.0,,0,0,0,0,172957.0,0,0.0,8420000.09678305,0
NLD,MMR,1994,0.0,,0,0,0,0,1352376.0,0,0.0,149189997.885376,0
NLD,MMR,1995,0.0,,0,0,0,0,3013312.0,0,0.0,130530003.264547,0
NLD,MMR,1996,0.0,,0,0,0,0,1958633.0,0,0.0,47159998.7857044,0
NLD,MMR,1997,0.0,,0,0,0,0,2389930.0,0,0.0,42700000.8672477,0
NLD,MMR,1998,0.0,,0,0,0,0,2902069.0,0,0.0,43199999.9340624,0
NLD,MMR,1999,0.0,,0,0,0,0,1686902.0,0,2.0,53680000.2697855,0
NLD,MMR,2000,0.0,,0,0,0,0,2374760.0,0,0.0,70529998.5557795,0
NLD,MMR,2001,0.0,,0,0,0,0,2377331.0,0,0.0,93420000.6723404,0
NLD,MMR,2002,0.0,,0,0,0,0,3286153.0,0,0.0,95039998.9895522,0
NLD,MMR,2003,0.0,,0,0,0,0,668807.0,0,0.0,100680001.556873,0
NLD,MMR,2004,0.0,,0,0,0,0,3171813.0,0,0.0,95529999.1890787,0
NLD,MMR,2005,0.0,,0,0,0,0,410263.0,0,0.0,103079998.590052,0
NLD,MMR,2006,0.0,,0,0,0,0,810132.0,0,0.0,111690000.075847,0
NLD,MMR,2007,0.0,,0,0,0,0,4497320.0,0,1.0,156929998.932406,0
NLD,MMR,2008,0.0,,0,0,0,0,13778605.0,0,0.0,481839989.745989,0
NLD,MMR,2009,0.0,,0,0,0,0,7926666.0,0,0.0,311799994.636327,0
NLD,MMR,2010,0.0,,0,0,0,0,975812.0,0,0.0,305209999.946878,0
NLD,MMR,2011,0.0,,0,0,0,0,3021868.0,0,0.0,327189998.723567,0
NLD,MMR,2012,0.0,,0,0,0,0,1693203.0,0,0.0,388288327.544928,0
NLD,MMR,2013,0.0,,0,0,0,0,11106240.0,0,0.0,3674152550.76997,0
NLD,MNE,2007,0.0,,0,0,0,0,1922085.0,0,0.0,91919998.4781444,0
NLD,MNE,2008,0.0,,0,0,0,0,213239.0,0,0.0,77179999.4278699,0
NLD,MNE,2009,0.0,,0,0,0,0,213380.0,0,0.0,63829999.9460578,0
NLD,MNE,2010,0.0,,0,0,0,0,98538.0,0,0.0,57830000.2682954,0
NLD,MNE,2011,0.0,,0,0,0,0,583496.0,0,0.0,104130000.635982,0
NLD,MNG,1992,0.0,,0,0,0,0,8232752.0,0,0.0,67959998.5778332,0
NLD,MNG,1993,0.0,,0,0,0,0,5671440.0,0,0.0,83439999.1948158,0
NLD,MNG,1994,0.0,,0,0,0,0,1380902.0,0,0.0,110940001.711249,0
NLD,MNG,1995,0.0,,0,0,0,0,4778366.0,0,0.0,136850000.217557,0
NLD,MNG,1996,0.0,,0,0,0,0,1385694.0,0,0.0,140129999.859259,0
NLD,MNG,1997,0.0,,0,0,0,0,7118816.0,0,0.0,125490003.775805,0
NLD,MNG,1998,0.0,,0,0,0,0,7837752.0,0,0.0,143949997.350574,0
NLD,MNG,1999,0.0,,0,0,0,0,3569517.0,0,0.0,147290001.358837,0
NLD,MNG,2000,0.0,,0,0,0,0,5241937.0,0,0.0,157710002.977401,0
NLD,MNG,2001,0.0,,0,0,0,0,2248648.0,0,0.0,147419999.31261,0
NLD,MNG,2002,0.0,,0,0,0,0,7554336.0,0,0.0,160840002.212673,0
NLD,MNG,2003,0.0,,0,0,0,0,4825264.0,0,0.0,157529996.691272,0
NLD,MNG,2004,0.0,,0,0,0,0,12966313.0,0,0.0,153310000.322759,0
NLD,MNG,2005,0.0,,0,0,0,0,11240178.0,0,0.0,141800000.157207,0
NLD,MNG,2006,0.0,,0,0,0,0,19370498.0,0,0.0,141419998.349622,0
NLD,MNG,2007,0.0,,0,0,0,0,32353495.0,0,0.0,160509998.166934,0
NLD,MNG,2008,0.0,,0,0,0,0,2710902.0,0,0.0,194730002.807453,0
NLD,MNG,2009,0.0,,0,0,0,0,135150.0,0,0.0,219949998.216704,0
NLD,MNG,2010,0.0,,0,0,0,0,3386478.0,0,0.0,238130001.794547,0
NLD,MNG,2011,0.0,,0,0,0,0,405825.0,0,0.0,264040000.59329,0
NLD,MNG,2012,0.0,,0,0,0,0,66875.0,0,0.0,362290482.150391,0
NLD,MOZ,1992,0.0,,0,0,0,0,108957290.0,0,0.0,1096439996.91494,0
NLD,MOZ,1993,0.0,,0,0,0,0,90271873.0,0,0.0,895830008.452758,0
NLD,MOZ,1994,0.0,,0,0,0,0,60965437.0,0,0.0,834479995.526374,0
NLD,MOZ,1995,0.0,,0,0,0,0,45862247.0,0,0.0,777330004.662275,0
NLD,MOZ,1996,0.0,,0,0,0,0,89280036.0,0,0.0,613930003.959685,0
NLD,MOZ,1997,0.0,,0,0,0,0,93293957.0,0,0.0,692720008.162781,0
NLD,MOZ,1998,0.0,,0,0,0,0,50553667.0,0,0.0,797149995.66786,0
NLD,MOZ,1999,0.0,,0,0,0,0,85792882.0,0,0.0,682819997.439161,0
NLD,MOZ,2000,0.0,,0,0,0,0,183272699.0,0,1.0,703549995.888024,0
NLD,MOZ,2001,0.0,,0,0,0,0,54335469.0,0,0.0,795189992.185682,0
NLD,MOZ,2002,0.0,,0,0,0,0,70256602.0,0,0.0,1799859981.54432,0
NLD,MOZ,2003,0.0,,0,0,0,0,69550351.0,0,0.0,788349994.160235,0
NLD,MOZ,2004,0.0,,0,0,0,0,48422756.0,0,0.0,883640000.183136,0
NLD,MOZ,2005,0.0,,0,0,0,0,158424684.0,0,0.0,924580008.553341,0
NLD,MOZ,2006,0.0,,0,0,0,0,158023643.0,0,0.0,1115750004.12203,0
NLD,MOZ,2007,0.0,,0,0,0,0,67535112.0,0,0.0,1330080001.93164,0
NLD,MOZ,2008,0.0,,0,0,0,0,157371484.0,0,0.0,1508669998.73705,0
NLD,MOZ,2009,0.0,,0,0,0,0,68054624.0,0,0.0,1494019998.02515,0
NLD,MOZ,2010,0.0,,0,0,0,0,20961309.0,0,0.0,1541329997.01798,0
NLD,MOZ,2011,0.0,,0,0,0,0,51752481.0,0,0.0,1845009981.76448,0
NLD,MOZ,2012,0.0,,0,0,0,0,159251443.0,0,0.0,1634752083.96837,0
NLD,MOZ,2013,0.0,,0,0,0,0,32846973.0,0,0.0,1756582384.25851,0
NLD,MRT,1993,0.0,,0,0,0,0,398464.0,0,0.0,248329999.767244,0
NLD,MRT,1995,0.0,,0,0,0,0,35336.0,0,0.0,168080000.082031,0
NLD,MRT,1996,0.0,,0,0,0,0,38370.0,0,0.0,206130001.453683,0
NLD,MRT,1997,0.0,,0,0,0,0,494468.0,0,0.0,177750000.014901,0
NLD,MRT,1998,0.0,,0,0,0,0,1583553.0,0,0.0,139269999.232143,0
NLD,MRT,2000,0.0,,0,0,0,0,84166.0,0,0.0,146340000.730008,0
NLD,MRT,2001,0.0,,0,0,0,0,659910.0,0,0.0,196490001.307801,0
NLD,MRT,2002,0.0,,0,0,0,0,71507.0,0,0.0,268160000.517964,0
NLD,MRT,2003,0.0,,0,0,0,0,507644.0,0,0.0,183879998.967052,0
NLD,MRT,2004,0.0,,0,0,0,0,43655.0,0,0.0,131830003.090203,0
NLD,MRT,2005,0.0,,0,0,0,0,55723.0,0,0.0,120159999.2048,0
NLD,MRT,2006,0.0,,0,0,0,0,370232.0,0,0.0,119980001.013726,0
NLD,MRT,2007,0.0,,0,0,0,0,363513.0,0,0.0,213949995.845556,0
NLD,MUS,1993,0.0,,0,0,0,0,38650.0,0,0.0,22900000.9354204,0
NLD,MUS,1997,0.0,,0,0,0,0,11045.0,0,0.0,27589999.2715567,0
NLD,MUS,1998,0.0,,0,0,0,0,178358.0,0,0.0,39740000.9557605,0
NLD,MUS,2001,0.0,,0,0,0,0,130332.0,0,0.0,10209999.8760968,0
NLD,MUS,2003,0.0,,0,0,0,0,867.0,0,0.0,-17209999.7438491,0
NLD,MWI,1992,0.0,,0,0,0,0,12222916.0,0,0.0,264729998.733848,0
NLD,MWI,1993,0.0,,0,0,0,0,1861645.0,0,0.0,203729998.096824,0
NLD,MWI,1994,0.0,,0,0,0,0,2004023.0,0,0.0,286859995.955601,0
NLD,MWI,1995,0.0,,0,0,0,0,8369429.0,0,0.0,297189999.528229,0
NLD,MWI,1996,0.0,,0,0,0,0,9042331.0,0,0.0,307120003.171265,0
NLD,MWI,1997,0.0,,0,0,0,0,17698910.0,0,0.0,203189999.597147,0
NLD,MWI,1998,0.0,,0,0,0,0,2442003.0,0,0.0,279759997.854009,0
NLD,MWI,1999,0.0,,0,0,0,0,26826653.0,0,0.0,317469996.703789,0
NLD,MWI,2000,0.0,,0,0,0,0,137656.0,0,0.0,319209999.94874,0
NLD,MWI,2001,0.0,,0,0,0,0,14155102.0,0,0.0,260049994.450062,0
NLD,MWI,2002,0.0,,0,0,0,0,52587955.0,0,0.0,278680001.106113,0
NLD,MWI,2003,0.0,,0,0,0,0,616132.0,0,0.0,390809995.641932,0
NLD,MWI,2004,0.0,,0,0,0,0,6383739.0,0,0.0,375020001.349971,0
NLD,MWI,2005,0.0,,0,0,0,0,6003370.0,0,0.0,400310002.045706,0
NLD,MWI,2007,0.0,,0,0,0,0,66068.0,0,0.0,480140008.511021,0
NLD,MWI,2008,0.0,,0,0,0,0,33565.0,0,0.0,576870004.637167,0
NLD,MWI,2009,0.0,,0,0,0,0,636206.0,0,0.0,522959999.917075,0
NLD,MWI,2010,0.0,,0,0,0,0,97339.0,0,0.0,720079997.142777,0
NLD,MYS,1992,0.0,,0,0,0,0,28982.0,0,0.0,198059996.673838,0
NLD,MYS,1993,0.0,,0,0,0,0,16564.0,0,0.0,89540000.8149446,0
NLD,MYS,1994,0.0,,0,0,0,0,198962.0,0,0.0,66200001.3962389,0
NLD,MYS,1995,0.0,,0,0,0,0,312727.0,0,0.0,107640001.147985,0
NLD,MYS,1996,0.0,,0,0,0,0,530210.0,0,0.0,-454610009.972006,0
NLD,MYS,1997,0.0,,0,0,0,0,727259.0,0,0.0,-243000004.658476,0
NLD,MYS,1998,0.0,,0,0,0,0,208361.0,0,0.0,199450005.874038,0
NLD,MYS,2000,0.0,,0,0,0,0,3446117.0,0,0.0,43740000.2945214,0
NLD,MYS,2001,0.0,,0,0,0,0,927176.0,0,0.0,25389999.4567036,0
NLD,MYS,2002,0.0,,0,0,0,0,2807849.0,0,0.0,85970000.9953231,0
NLD,MYS,2003,0.0,,0,0,0,0,91187.0,0,0.0,103980001.211166,0
NLD,MYS,2005,0.0,,0,0,0,0,213218.0,0,0.0,20029999.9378622,0
NLD,MYS,2009,0.0,,0,0,0,0,52630.0,0,0.0,132969998.594373,0
NLD,MYS,2010,0.0,,0,0,0,0,201067.0,0,0.0,-13609998.7048656,0
NLD,MYS,2011,0.0,,0,0,0,0,11614.0,0,0.0,25659999.6928126,0
NLD,NAM,1992,0.0,,0,0,0,0,960145.0,0,0.0,126219998.357817,0
NLD,NAM,1993,0.0,,0,0,0,0,19916756.0,0,0.0,134890000.123531,0
NLD,NAM,1994,0.0,,0,0,0,0,24840474.0,0,0.0,122229999.870062,0
NLD,NAM,1995,0.0,,0,0,0,0,566266.0,0,0.0,171889999.317005,0
NLD,NAM,1996,0.0,,0,0,0,0,2864699.0,0,0.0,173159999.94427,0
NLD,NAM,1997,0.0,,0,0,0,0,5925976.0,0,0.0,155459999.375045,0
NLD,NAM,1998,0.0,,0,0,0,0,26777875.0,0,0.0,170500001.363456,0
NLD,NAM,1999,0.0,,0,0,0,0,840175.0,0,0.0,164999999.083579,0
NLD,NAM,2000,0.0,,0,0,0,0,7911674.0,0,0.0,143059998.66873,0
NLD,NAM,2001,0.0,,0,0,0,0,2172759.0,0,0.0,104790000.827983,0
NLD,NAM,2002,0.0,,0,0,0,0,7872145.0,0,0.0,123569999.655709,0
NLD,NAM,2003,0.0,,0,0,0,0,799718.0,0,0.0,135880001.343787,0
NLD,NAM,2004,0.0,,0,0,0,0,2227483.0,0,0.0,140609997.680411,0
NLD,NAM,2005,0.0,,0,0,0,0,3289485.0,0,0.0,95250001.495704,0
NLD,NAM,2006,0.0,,0,0,0,0,1259142.0,0,0.0,113100001.497194,0
NLD,NAM,2007,0.0,,0,0,0,0,437632.0,0,0.0,173280002.934858,0
NLD,NAM,2009,0.0,,0,0,0,0,6753292.0,0,0.0,281730001.032352,0
NLD,NER,1992,0.0,,0,0,0,0,18282021.0,0,0.0,305700005.96717,0
NLD,NER,1993,0.0,,0,0,0,0,31122519.0,0,0.0,303429998.261854,0
NLD,NER,1994,0.0,,0,0,0,0,10304665.0,0,0.0,305480007.087812,0
NLD,NER,1995,0.0,,0,0,0,0,4842855.0,0,0.0,234910002.095625,0
NLD,NER,1996,0.0,,0,0,0,0,9816714.0,0,0.0,202069996.705279,0
NLD,NER,1997,0.0,,0,0,0,0,780784.0,0,0.0,221910001.764074,0
NLD,NER,1998,0.0,,0,0,0,0,15227943.0,0,0.0,190749998.46518,0
NLD,NER,1999,0.0,,0,0,0,0,2504149.0,0,0.0,139389998.393133,0
NLD,NER,2001,0.0,,0,0,0,0,940373.0,0,0.0,152549999.414012,0
NLD,NER,2002,0.0,,0,0,0,0,432221.0,0,0.0,153379998.52933,0
NLD,NER,2003,0.0,,0,0,0,0,488857.0,0,0.0,301829998.683184,0
NLD,NER,2004,0.0,,0,0,0,0,174609.0,0,0.0,394319997.802377,0
NLD,NER,2005,0.0,,0,0,0,0,3268717.0,0,0.0,333090003.035963,0
NLD,NER,2007,0.0,,0,0,0,0,125678.0,0,0.0,347529999.131337,0
NLD,NER,2008,0.0,,0,0,0,0,135249.0,0,0.0,421999999.286607,0
NLD,NER,2009,0.0,,0,0,0,0,135140.0,0,0.0,319800006.06738,0
NLD,NER,2010,0.0,,0,0,0,0,2949111.0,0,0.0,525959996.197373,0
NLD,NER,2011,0.0,,0,0,0,0,132084.0,0,0.0,433300002.660602,0
NLD,NER,2012,0.0,,0,0,0,0,9656013.0,0,0.0,637340265.393258,0
NLD,NGA,1992,0.0,,0,0,0,0,727354.0,0,0.0,192889998.992905,0
NLD,NGA,1993,0.0,,0,0,0,0,1358274.0,0,0.0,203559997.113422,0
NLD,NGA,1995,0.0,,0,0,0,0,1227939.0,0,0.0,75640001.0474027,0
