recipient_iso3,year,arms_tiv_total,oda_total,econ_neocol_score_total,colonial_tie_flag,journalist_killings,gdp_per_capita,gdp_per_capita_log,population,population_log,armed_conflict,conflict_intensity,arms_tiv_in_strength_lag1,arms_tiv_out_strength_lag1,arms_tiv_dependency_balance_lag1,arms_tiv_in_concentration_lag1,arms_tiv_pagerank_lag1,bilateral_oda_in_strength_lag1,bilateral_oda_out_strength_lag1,bilateral_oda_dependency_balance_lag1,bilateral_oda_in_concentration_lag1,bilateral_oda_pagerank_lag1,colonial_tie_in_strength_lag1,colonial_tie_out_strength_lag1,colonial_tie_dependency_balance_lag1,colonial_tie_in_concentration_lag1,colonial_tie_pagerank_lag1,econ_neocol_score_in_strength_lag1,econ_neocol_score_out_strength_lag1,econ_neocol_score_dependency_balance_lag1,econ_neocol_score_in_concentration_lag1,econ_neocol_score_pagerank_lag1,arms_tiv_total_log,oda_total_log,arms_tiv_total_log_lag1,oda_total_log_lag1,econ_neocol_score_total_lag1
TTO,2010,24.0,3.52,6.462913731865056,1,0,16815.424737361,9.730051883288064,1317714.0,14.091408975050022,0.0,0.0,0.0,0.0,0.0,0.0,0.0039505775694158,3.1035921937126316,0.0,1.4118627349273964,0.2077857088865344,0.0043951962589084,2.0,0.0,1.0986122886681098,0.5,0.0051387568298873,28.75847279520239,0.0,3.3931138912825993,0.1278365666211547,0.0047078153878099,3.2188758248682006,1.5085119938441398,0.0,1.6974487897568136,6.561164615787395
TTO,2011,12.0,0.0,6.344377676588128,0,0,19151.0870229722,9.86011475659948,1328019.0,14.099198916145085,0.0,0.0,3.218875824868201,0.0,1.4395687003478856,1.0,0.0056784470145251,2.7356940050010534,0.0,1.317933612569271,0.1678210716105199,0.0044149867609767,2.0,0.0,1.0986122886681098,0.5,0.0051577924030791,27.940935539734493,0.0,3.365257047554868,0.1279072844506101,0.0047452239420017,2.5649493574615367,0.0,3.2188758248682006,1.5085119938441398,6.462913731865056
TTO,2012,12.0,0.0,6.134800218134691,0,0,20332.1389531925,9.91995811275515,1335194.0,14.104587157610858,0.0,0.0,2.5649493574615367,0.0,1.2711498482847257,1.0,0.0040411253919839,0.0,0.0,0.0,0.0,0.0043195946793263,0.0,0.0,0.0,0.0,0.0049067643787264,6.344377676588128,0.0,1.9939350785465608,1.0,0.00410534798196,2.5649493574615367,0.0,2.5649493574615367,0.0,6.344377676588128
TTO,2015,46.0,0.0,3.853597763533176,0,0,19887.2327716498,9.897833235555126,1349667.0,14.11536845332072,0.0,0.0,2.5649493574615367,0.0,1.2711498482847257,1.0,0.0042508950873422,0.0,0.0,0.0,0.0,0.004306898905777,0.0,0.0,0.0,0.0,0.0049067643787264,6.134800218134691,0.0,1.9649842502753545,1.0,0.0041633251365586,3.8501476017100584,0.0,2.5649493574615367,0.0,6.134800218134691
TTO,2016,30.0,0.0,2.841012198163808,0,0,17449.1538801956,9.76704643821404,1353895.0,14.118496181441447,0.0,0.0,6.267200548541362,0.0,1.983371148410903,0.5045945700423689,0.0045414988896104,0.0,0.0,0.0,0.0,0.0042675731835062,0.0,0.0,0.0,0.0,0.0049309593253956,6.140828516951457,0.0,1.965828808408233,0.5122182237596533,0.0041664614462164,3.4339872044851463,0.0,3.8501476017100584,0.0,3.853597763533176
TTO,2021,32.0,0.0,0.4436081797871427,0,0,17712.5674104655,9.782029689804848,1367558.0,14.128537225541566,0.0,0.0,3.4339872044851463,0.0,1.4892992254175486,1.0,0.0041668184655931,0.0,0.0,0.0,0.0,0.0042722535242612,0.0,0.0,0.0,0.0,0.0049309593253956,2.841012198163808,0.0,1.3457359251368577,1.0,0.0042181026007752,3.4965075614664802,0.0,3.4339872044851463,0.0,2.841012198163808
TUN,1992,32.0,309.26,0.0,1,0,1784.81850188268,7.487072009426471,8682512.0,15.976821445689822,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.4965075614664802,5.737410655636185,,,
TUN,1993,0.0,151.23,0.0,1,0,1649.18537309075,7.408036731699763,8857910.0,15.996821403106598,0.0,0.0,5.41610040220442,0.0,1.8588105191644075,0.5177910643480732,0.0042550248428977,23.959569871410228,0.0,3.2172573106368056,0.1299777174400487,0.0049232415471631,1.0,0.0,0.6931471805599453,1.0,0.0048468473031866,0.0,0.0,0.0,0.0,0.0048780487804878,0.0,5.025392535071163,3.4965075614664802,5.737410655636185,0.0
TUN,1994,34.8,107.22,0.0,1,0,1733.46614673506,7.457878236082388,9018448.0,16.01478281515017,0.0,0.0,0.0,0.0,0.0,0.0,0.0037646983771436,19.080267756750818,0.0,2.9997376292341675,0.1406833009964662,0.0048969704480565,1.0,0.0,0.6931471805599453,1.0,0.0047570078510885,0.0,0.0,0.0,0.0,0.0047846889952153,3.5779478934066544,4.684166192214589,0.0,5.025392535071163,0.0
TUN,1995,55.9,108.4,6.500786083886734,1,0,1968.16600944373,7.584857428446706,9161258.0,16.030494063465095,0.0,0.0,5.506956231659364,0.0,1.8728717941431163,0.5220878439820364,0.0044668158775245,16.03376009029736,0.0,2.835197262452591,0.1449579263481009,0.0048822987134542,1.0,0.0,0.6931471805599453,1.0,0.0047791540308086,0.0,0.0,0.0,0.0,0.0048076923076922,4.041295341132285,4.695010889987881,3.5779478934066544,4.684166192214589,0.0
TUN,1996,67.59,88.72,6.430102886130739,1,0,2107.40815649257,7.6532141095634465,9294432.0,16.04492606914786,0.0,0.0,8.268577974128359,0.0,2.226629966961498,0.3559224481889779,0.0051076736924028,13.731158631575578,0.0,2.6899648853292693,0.1740583838208341,0.0047423788459742,1.0,0.0,0.6931471805599453,1.0,0.0047791540308086,46.46341425177577,0.0,3.8599591879855306,0.0687247455576903,0.0058899689375682,4.22814675151123,4.496693709652008,4.041295341132285,4.695010889987881,6.500786083886734
TUN,1997,41.3,106.6,6.331910810556855,1,0,2202.06090620956,7.697148976395821,9421270.0,16.05848045699812,0.0,0.0,8.795612496588832,0.0,2.2819345809972646,0.3539840800154582,0.0057705267672217,16.021690088337483,0.0,2.8344884183526333,0.1331270155645767,0.0049115548333452,1.0,0.0,0.6931471805599453,1.0,0.0048015073765193,46.02050170121366,0.0,3.850583713008502,0.0666183977536972,0.0072661656059406,3.744787086052232,4.678420647727684,4.22814675151123,4.496693709652008,6.430102886130739
TUN,1998,18.4,146.92000000000002,6.3939371699231815,1,0,2285.01933541864,7.734129765182499,9541667.0,16.071178766105064,0.0,0.0,9.521740924168371,0.0,2.3534436807063344,0.2277187786365888,0.0092347201154729,19.167148299326403,0.0,3.0040549586947276,0.1180653053579292,0.0050590214767343,1.0,0.0,0.6931471805599453,1.0,0.0048930516650724,46.87135759953006,0.0,3.868517363134511,0.0644114112174479,0.0064294460214313,2.9652730660692823,4.996671587078869,3.744787086052232,4.678420647727684,6.331910810556855
TUN,1999,12.4,162.28,6.486072281368913,1,0,2376.06566791596,7.77320131811238,9655963.0,16.083086209937747,0.0,0.0,2.9652730660692823,0.0,1.3775747218375816,1.0,0.0039903796178403,18.748518027495447,0.0,2.9830784519492366,0.1362410308536616,0.0050136357039844,1.0,0.0,0.6931471805599453,1.0,0.0048468473031866,47.54573375751676,0.0,3.882506317704618,0.065475835190863,0.0053554290329779,2.5952547069568657,5.095466518501589,2.9652730660692823,4.996671587078869,6.3939371699231815
TUN,2000,0.0,196.44000000000003,6.509105864374839,1,0,2199.04465936314,7.695778299290393,9764935.0,16.09430846584475,0.0,0.0,3.6958550678503617,0.0,1.5466802191556512,0.5385221351186684,0.0041499310008314,19.866749867547608,0.0,3.038156976692659,0.1278249245261642,0.0050926540356848,1.0,0.0,0.6931471805599453,1.0,0.0048698398919752,48.39572716664522,0.0,3.899863925850679,0.0656203553207694,0.0052508938159602,0.0,5.285434740717023,2.5952547069568657,5.095466518501589,6.486072281368913
TUN,2001,0.0,204.55,6.563904291869673,1,0,2235.71981624751,7.712318520630857,9869677.0,16.10497768544358,0.0,0.0,0.0,0.0,0.0,0.0,0.0041087463770653,20.091232489354823,0.0,3.048857432297378,0.1398014012406642,0.0053211673305482,1.0,0.0,0.6931471805599453,1.0,0.0050912737304942,49.15856716097522,0.0,3.91518933054536,0.0660194503584826,0.005349949362956,0.0,5.325689313343887,0.0,5.285434740717023,6.509105864374839
TUN,2002,43.599999999999994,174.45000000000002,6.519877129151508,1,0,2320.7723805785,7.749655331917049,9971515.0,16.1152430862615,0.0,0.0,0.0,0.0,0.0,0.0,0.0041675269625,20.08283105920541,0.0,3.048459015376946,0.1417388406766306,0.0051866192910741,1.0,0.0,0.6931471805599453,1.0,0.0050912737304942,49.80502470729863,0.0,3.927995261254007,0.0653017852752969,0.0055390442020591,3.7977338590260183,5.167354102029225,0.0,5.325689313343887,6.563904291869673
TUN,2003,0.6,233.42,6.435603312707861,1,0,2725.8643148859,7.910540836581116,10071632.0,16.125233317104755,0.0,0.0,3.7977338590260183,0.0,1.5681436937306414,1.0,0.0041339049067221,15.592977930045524,0.0,2.8089795896035605,0.1905402647300952,0.00491924727627,1.0,0.0,0.6931471805599453,1.0,0.0050661688908087,47.20961546018063,0.0,3.8755584920360127,0.0677537084606423,0.0052541292598825,0.4700036292457355,5.457114378295034,3.7977338590260183,5.167354102029225,6.519877129151508
TUN,2004,0.0,258.03,6.4268701222795865,1,0,3067.41936376975,8.028591888959925,10166163.0,16.13457541069873,0.0,0.0,0.4700036292457355,0.0,0.3852648696622472,1.0,0.0041734318585518,22.74680572903326,0.0,3.167448025815651,0.1244087412823174,0.0050918237444362,1.0,0.0,0.6931471805599453,1.0,0.005087027490781,45.42135083313179,0.0,3.837759500662693,0.0691386628337009,0.0053442223059506,0.0,5.556943885107578,0.4700036292457355,5.457114378295034,6.435603312707861
TUN,2005,168.0,297.64000000000004,6.398418833710446,1,0,3146.8260743927,8.05414962842327,10255472.0,16.14332197475806,0.0,0.0,0.0,0.0,0.0,0.0,0.0039342792760403,24.20814550444445,0.0,3.227167176591776,0.1212434510707179,0.0051180946607679,1.0,0.0,0.6931471805599453,1.0,0.0050661688908087,47.031771264621106,0.0,3.8718626932940823,0.0651642881431019,0.0051849461101787,5.1298987149230735,5.699238834606328,0.0,5.556943885107578,6.4268701222795865
TUN,2006,1.8,303.56,6.401040287391518,1,0,3322.56933570096,8.108493658902676,10346410.0,16.15215015760246,0.0,0.0,5.1298987149230735,0.0,1.813178226960568,1.0,0.0042657971474838,23.366948802316493,0.0,3.193227656775029,0.1315944932006478,0.0048583341922437,1.0,0.0,0.6931471805599453,1.0,0.0050166946990445,48.6088218640017,0.0,3.904168678076963,0.0623001941947152,0.0051491933071828,1.0296194171811583,5.718868112074242,5.1298987149230735,5.699238834606328,6.398418833710446
TUN,2007,0.0,208.24,6.596220813316444,1,0,3726.91672935667,8.223336556690532,10441702.0,16.161318153951264,0.0,0.0,1.0296194171811583,0.0,0.7078482962561656,1.0,0.0038576554103873,27.52927655658307,0.0,3.3509308076162476,0.1100834766314067,0.0049684512116665,1.0,0.0,0.6931471805599453,1.0,0.0050371058529096,50.36728521262024,0.0,3.939001495362621,0.0606598390730179,0.0050459225047252,0.0,5.343481918502411,1.0296194171811583,5.718868112074242,6.401040287391518
TUN,2008,3.46,278.21000000000004,6.516405290241805,1,0,4255.05008019523,8.35586181066682,10542635.0,16.170938069832697,0.0,0.0,0.0,0.0,0.0,0.0,0.0039271153717838,19.79113248634196,0.0,3.0345265730338618,0.1521502002679376,0.004760730129232,1.0,0.0,0.6931471805599453,1.0,0.0050413104165929,55.28963483632105,0.0,4.030510412269266,0.0564673859402613,0.0053816906478287,1.4951487660319727,5.631964186865729,0.0,5.343481918502411,6.596220813316444
TUN,2009,0.0,356.41,6.322220195907777,1,0,4080.09032448781,8.313874405508013,10650681.0,16.18113439173737,0.0,0.0,1.4951487660319729,0.0,0.91434835309006,1.0,0.0040233402424968,24.560248549141527,0.0,3.241038353606872,0.1206130889558889,0.0048721452583862,1.0,0.0,0.6931471805599453,1.0,0.0050912737304942,54.41793798175244,0.0,4.014903331628816,0.0578296913865347,0.005214799885568,0.0,5.878883582188403,1.4951487660319727,5.631964186865729,6.516405290241805
TUN,2010,6.92,362.69,6.388842877419902,1,0,4291.86120891575,8.364475766069239,10765980.0,16.191901720401148,0.0,0.0,0.0,0.0,0.0,0.0,0.0039505775694158,25.560965360638654,0.0,3.2794426703573065,0.1206840207468536,0.0048167497192094,1.0,0.0,0.6931471805599453,1.0,0.0050166946990445,50.25202358724609,0.0,3.936755101868212,0.0593653265309926,0.0051376253008722,2.0693912058263346,5.896301856426602,0.0,5.878883582188403,6.322220195907777
TUN,2011,6.92,507.872402,6.577274831521124,1,1,4420.64772206537,8.394041507789005,10886035.0,16.202991333109825,0.0,0.0,2.069391205826334,0.0,1.1214792376431135,1.0,0.0041958237946166,24.159254193716187,0.0,3.225225788853789,0.1421553520587309,0.0048437290412339,1.0,0.0,0.6931471805599453,1.0,0.0050413104165929,52.36351334544519,0.0,3.9771272417458032,0.0583132511291026,0.0053581654706931,2.0693912058263346,6.232197301430597,2.0693912058263346,5.896301856426602,6.388842877419902
TUN,2012,0.0,506.609021,6.271448243838222,1,0,4297.26782454273,8.365734710094882,11009647.0,16.21428244642284,0.0,0.0,2.069391205826334,0.0,1.1214792376431135,1.0,0.004009035373419,39.09419134657573,0.0,3.691231469620034,0.0737880615360232,0.0052741831131939,1.0,0.0,0.6931471805599453,1.0,0.0050413104165929,60.92806795195729,0.0,4.125973517175375,0.0496693943664413,0.0055562488534256,0.0,6.229711507549927,2.0693912058263346,6.232197301430597,6.577274831521124
TUN,2013,40.0,283.366441,6.334872310613389,1,0,4369.79345826358,8.382471023417434,11141361.0,16.226174957352864,1.0,1.0,0.0,0.0,0.0,0.0,0.0040329369332092,36.1558759171704,0.0,3.6151219260098046,0.0858742722260591,0.0056168009990554,1.0,0.0,0.6931471805599453,1.0,0.0050413104165929,55.496948119674656,0.0,4.0341866211125215,0.0513357528456988,0.0055827482222797,3.713572066704308,5.650263691669856,0.0,6.229711507549927,6.271448243838222
TUN,2014,48.7,465.668702,6.2465074087125805,1,0,4458.97895464547,8.402675084868743,11274288.0,16.238035292800305,1.0,1.0,3.713572066704308,0.0,1.5504460211620947,1.0,0.0042309280627522,38.14731439178235,0.0,3.667331822172817,0.0722413088175582,0.0055680717651527,1.0,0.0,0.6931471805599453,1.0,0.0050912737304942,54.91124084918018,0.0,4.0237654484817815,0.0532289078134959,0.0054030900962452,3.906004933102583,6.1456195883543,3.713572066704308,5.650263691669856,6.334872310613389
TUN,2015,7.21,228.647063,6.266050611803866,1,0,4014.94773686432,8.29777960932586,11402264.0,16.24932249013828,1.0,1.0,5.858540113103945,0.0,1.9254946075893309,0.5390912250006088,0.004797180506349,43.37893365934248,0.0,3.7927648897111066,0.07007315660435,0.0056588837902992,1.0,0.0,0.6931471805599453,1.0,0.0050912737304942,52.99733068803592,0.0,3.988934613639449,0.0535780262669221,0.0055119695065413,2.105352923464337,5.436543621663242,3.906004933102583,6.1456195883543,6.2465074087125805
TUN,2016,38.72,301.327134,6.265918096276813,1,0,3847.80354448809,8.255257756555089,11528674.0,16.26034788129522,1.0,1.0,2.4205458906276105,0.0,1.2298001554796292,0.7401189102031627,0.0040560131171926,33.74402406770158,0.0,3.548007587947615,0.0774661572625759,0.0054739139607323,1.0,0.0,0.6931471805599453,1.0,0.0050661688908087,52.991703938795546,0.0,3.9888304039988145,0.0538212792395516,0.0053055202125757,3.681854839176972,5.711509656275386,2.105352923464337,5.436543621663242,6.266050611803866
TUN,2017,98.0,406.093902,6.218729536119987,1,0,3619.03247319953,8.193961996499317,11650498.0,16.27085948384348,0.0,0.0,8.224134691847212,0.0,2.221823385185298,0.2911772738877043,0.0053159450418619,32.5195584608721,0.0,3.512129103118775,0.0870541119064547,0.0052324220652226,1.0,0.0,0.6931471805599453,1.0,0.0050661688908087,55.07302248984288,0.0,4.026654814333568,0.0507852083443522,0.0055722344318098,4.59511985013459,6.009043876276136,3.681854839176972,5.711509656275386,6.265918096276813
TUN,2018,180.66,496.227229,6.318443398959295,1,0,3628.10366464236,8.196465384322503,11765514.0,16.280683268097043,0.0,0.0,10.361383174818895,0.0,2.4302201642277934,0.3003865995089129,0.0049310410480392,40.42838831370497,0.0,3.72396635390142,0.0734104957600237,0.0053957491936024,1.0,0.0,0.6931471805599453,1.0,0.0051166286163375,53.40702783626555,0.0,3.9964933336844704,0.0521365115636001,0.0053877670896356,5.2021368080740675,6.209047122819246,4.59511985013459,6.009043876276136,6.218729536119987
TUN,2019,14.5,761.441763,6.294786304567924,1,0,3528.87213306798,8.168733589827553,11875081.0,16.289952728914347,0.0,0.0,9.038174590276816,0.0,2.306395284016017,0.4731903419936469,0.0050501893147248,42.67640213945384,0.0,3.7768079594419226,0.071392888414762,0.0054695822467874,1.0,0.0,0.6931471805599453,1.0,0.0051468119697274,55.48484967773249,0.0,4.033972454897711,0.05154727601444,0.0055243154734278,2.740840023925201,6.6365261291712985,5.2021368080740675,6.209047122819246,6.318443398959295
TUN,2020,15.9,731.062529,6.137562986016017,1,0,3548.65363663803,8.174323553248167,11974057.0,16.298252950770117,0.0,0.0,2.740840023925201,0.0,1.3193101915340342,1.0,0.0041794793752791,48.25610957792177,0.0,3.8970334122678314,0.071290312284909,0.0057259314995529,1.0,0.0,0.6931471805599453,1.0,0.0051988524030504,56.56012972714661,0.0,4.052830135789153,0.0490038963079178,0.0056571203313462,2.827313621929028,6.595865932444196,2.740840023925201,6.6365261291712985,6.294786304567924
TUN,2021,19.299999999999997,822.673841,6.179785573772011,1,0,3906.93926319391,8.270509549296639,12048622.0,16.304460854515224,0.0,0.0,3.5421180727185324,0.0,1.513393439100334,0.6539071971252037,0.004541431741636,43.54752850610542,0.0,3.796556675522824,0.0771079867347234,0.0056563293005846,1.0,0.0,0.6931471805599453,1.0,0.0051988524030504,54.27630614588605,0.0,4.0123443564215595,0.0496396476335092,0.0056670643758019,3.0106208860477417,6.713774627521336,2.827313621929028,6.595865932444196,6.137562986016017
TUN,2022,32.8,640.425557,6.398173421708398,1,0,3707.29283414381,8.218057194944155,12119334.0,16.31031258660056,0.0,0.0,3.977061401607368,0.0,1.604839636872321,0.6079145712970533,0.0042116136760904,52.47701532729821,0.0,3.9792519415383256,0.0603274019716515,0.0062653715674151,1.0,0.0,0.6931471805599453,1.0,0.0050706758763225,56.612265588401286,0.0,4.053735489275517,0.0470396534190985,0.0056153762847857,3.520460802488973,6.463693132115378,3.0106208860477417,6.713774627521336,6.179785573772011
TUN,2023,33.0,669.3686680000001,6.1746308279064515,1,0,3951.11683376921,8.281753560657359,12200431.0,16.316981836948322,0.0,0.0,6.340888264332521,0.0,1.9934598522435008,0.408953327727392,0.0047227233387863,49.1643609085405,0.0,3.9153048325085344,0.0602037308676093,0.0061983623518355,1.0,0.0,0.6931471805599453,1.0,0.0051468119697274,60.55123889893699,0.0,4.119869980761554,0.0475170543545015,0.0059058184814244,3.5263605246161616,6.50782781179885,3.520460802488973,6.463693132115378,6.398173421708398
TUN,2024,78.4,552.859384,5.876495953593869,1,0,4181.13789301228,8.338338711681466,12277109.0,16.32324702951405,0.0,0.0,6.879520399967354,0.0,2.064267039069258,0.3616137544070795,0.004422242349483,44.524105200465826,0.0,3.818241970296198,0.0735563085833871,0.0058506410760085,1.0,0.0,0.6931471805599453,1.0,0.0051727013011037,52.47142272857673,0.0,3.979147356584524,0.0533976600360406,0.0054251494807696,4.37449836825309,6.316910835035079,3.5263605246161616,6.50782781179885,6.1746308279064515
TUR,1992,1878.55,301.67,0.0,0,11,2743.65320297936,7.917045597104798,57990118.0,17.875783174684145,1.0,2.0,,,,,,,,,,,,,,,,,,,,,7.538787665470283,5.712643103088397,,,
TUR,1993,2329.1099999999997,268.09,0.0,0,3,3057.93737480422,8.025495907143997,58999167.0,17.893033883126257,1.0,2.0,27.389242538619783,0.0,3.3460102895590205,0.1604800050637214,0.0080952207436479,27.46409661936452,14.862026280711753,0.5847155568641349,0.1180242363602864,0.0053886997519232,0.0,0.0,0.0,0.0,0.0047214296003094,0.0,0.0,0.0,0.0,0.0048780487804878,7.753670755745804,5.59504589613565,7.538787665470283,5.712643103088397,0.0
TUR,1994,1891.23,156.43,0.0,0,2,2176.2801813809,7.68537235951278,60033836.0,17.910418894569062,1.0,2.0,34.83953002728791,0.0,3.5790514749428484,0.1284403177893979,0.0096229471529491,21.367567332834003,15.432401671940143,0.3083569253504548,0.1597139722660562,0.0046399197518203,0.0,0.0,0.0,0.0,0.0046339151038011,0.0,0.0,0.0,0.0,0.0047846889952153,7.545511306705491,5.058980915026537,7.753670755745804,5.59504589613565,0.0
TUR,1995,1566.83,197.1,5.027377595753702,0,1,3845.98997887841,8.254786320549494,61024503.0,17.926786030006937,1.0,2.0,36.432687175418096,0.0,3.622544311362339,0.1202513140927691,0.0095443211620149,20.21692074975907,8.168325531625284,0.8390443451820757,0.1487797757518935,0.0050186481622947,0.0,0.0,0.0,0.0,0.0046554881643127,0.0,0.0,0.0,0.0,0.0048076923076922,7.35744777666531,5.288771953704505,7.545511306705491,5.058980915026537,0.0
TUR,1996,1490.75,153.14,5.134127445222112,0,1,4041.36210281686,8.304337068294092,61951134.0,17.941856470956637,1.0,2.0,35.368823418909486,1.252762968495368,2.7815544593007875,0.1360919605287941,0.0101213098694856,23.43303771042157,17.939613803011575,0.2546805239855576,0.1224888887127034,0.004991700720477,0.0,0.0,0.0,0.0,0.0046554881643127,30.8366150429519,28.178848598013275,0.0871729601448381,0.0725347522105458,0.0047178727322978,7.307705206402192,5.037861280349847,7.35744777666531,5.288771953704505,5.027377595753702
TUR,1997,1511.9,72.5,5.130297462394565,0,0,4197.37636165642,8.342214933284152,62852966.0,17.95630868361337,1.0,2.0,37.44177759067409,1.252762968495368,2.8369873774305105,0.1267184028753726,0.0081471500874185,20.90011440080023,0.0,3.0864918605896436,0.1248920933464138,0.0050893554792725,0.0,0.0,0.0,0.0,0.004677263028346,32.65606577183338,1.21713553226561,2.719977238576167,0.0715061035278983,0.0047387971091629,7.321783617750789,4.297285406218791,7.307705206402192,5.037861280349847,5.134127445222112
TUR,1998,2627.04,71.44,5.058489378795536,0,0,4331.02761275037,8.373560116800483,63734383.0,17.970234739443114,1.0,2.0,33.45812654532759,0.371563556432483,3.223793492414538,0.1357187188240735,0.0075691556876839,16.27066145434715,0.0,2.849009192197983,0.1310807400260165,0.0050504177888112,0.0,0.0,0.0,0.0,0.0047664382312931,34.11600806354544,0.0,3.5586570966899025,0.0667830605586365,0.0048381498356819,7.87399360018882,4.282758633015213,7.321783617750789,4.297285406218791,5.130297462394565
TUR,1999,1734.1,111.93,5.047305692777525,0,1,3973.77763854116,8.287472467480136,64591923.0,17.983599929976055,1.0,2.0,38.93377909137881,1.4816045409242156,2.7783172162305823,0.1281675696153659,0.0084296236210526,14.66898014266927,15.846863592501233,-0.0724815317081732,0.1534155753369536,0.0049441423780502,0.0,0.0,0.0,0.0,0.0047214296003094,33.169344596766045,28.432026532966052,0.1492454659781761,0.0670626803959998,0.0047988931154545,7.458820327607626,4.726768157735579,7.87399360018882,4.282758633015213,5.058489378795536
TUR,2000,1181.67,223.61,5.1671012891623445,0,0,4199.3798635759,8.342692141840352,65425961.0,17.99642969484731,1.0,1.0,32.35783156608807,7.595109713941222,1.3560991707515475,0.1485269434593724,0.0072626087877182,25.706386236374136,13.209578195472265,0.63098646366078,0.0828636484219731,0.0062207973734623,0.0,0.0,0.0,0.0,0.0047438271604938,34.71208135910443,27.621032122763715,0.2213472084892811,0.0616529518703972,0.005961310830932,7.075529873246678,5.414365564910703,7.458820327607626,4.726768157735579,5.047305692777525
TUR,2001,505.15,119.1,5.253486324738408,0,0,3052.2256706793,8.023626331570943,66245128.0,18.008872480503793,1.0,1.0,32.86796869440053,4.326513924743622,1.849772715133437,0.1411616089831674,0.0071965067243552,23.531477005758095,9.902118149867924,0.8109999726455102,0.1138076516543535,0.0055098872119583,0.0,0.0,0.0,0.0,0.0049553940596712,36.10345320921678,43.949593344967994,-0.1918316703487743,0.0628251082280198,0.0049879256082947,6.226833068044761,4.788324729085938,7.075529873246678,5.414365564910703,5.1671012891623445
TUR,2002,881.6500000000001,210.36,5.36099634404419,0,0,3591.08628982587,8.18621002340713,67048795.0,18.020931195867533,1.0,1.0,23.0261246434407,2.613006652415316,1.8946014717342303,0.1872998217803832,0.0065590093701771,19.487877675044334,9.19348853800293,0.6980842405007617,0.12243005937963,0.0052747352570408,0.0,0.0,0.0,0.0,0.0049553940596712,37.0350551393168,48.16532966478253,-0.2566804553357444,0.0623562127355852,0.005120259791174,6.782928746035292,5.353562840774015,6.226833068044761,4.788324729085938,5.253486324738408
TUR,2003,330.65,90.59,5.3515658460827344,0,0,4649.63668068586,8.44454436234301,67831730.0,18.032540637535835,1.0,1.0,27.048167158112257,3.3160025355989236,1.871593652993163,0.1683740056819314,0.0068549922112726,23.209463233148114,10.93910467064639,0.7069244799725642,0.1131474600553364,0.0054248206707294,0.0,0.0,0.0,0.0,0.0049309593253956,40.55968745735436,43.77658322003861,-0.0745546608591443,0.0573971900119524,0.005126035770739,5.804080195971565,4.5173220954148965,6.782928746035292,5.353562840774015,5.36099634404419
TUR,2004,256.66999999999996,99.01,5.308747204575376,0,0,5979.6054216148,8.696109861760144,68592617.0,18.04369546299754,1.0,1.0,19.644422810311983,3.791436042439028,1.4606150345198805,0.1858604436762639,0.0060764708044726,18.84774215399005,12.620081099511108,0.3765450001263213,0.1154114112350319,0.0057668404661426,0.0,0.0,0.0,0.0,0.0049553940596712,42.78653513385334,57.85986996810438,-0.2958331805455625,0.052316270973731,0.0057211717722124,5.551679696446243,4.605270180988425,5.804080195971565,4.5173220954148965,5.3515658460827344
TUR,2005,1080.31,112.61,5.077898100747243,0,0,7331.85429430255,8.899983736190196,69329557.0,18.054381881167984,1.0,1.0,19.97062820006689,5.666826262251291,1.1459788776128252,0.1792056883345207,0.0086087821636425,18.58086130690929,49.47634513996788,-0.9469521882199076,0.1209926910548101,0.00519956958733,0.0,0.0,0.0,0.0,0.0049309593253956,39.87840347871733,76.23487554419343,-0.6362492194882181,0.0579593694668693,0.0050120376410056,6.985928548035982,4.732771530581813,5.551679696446243,4.605270180988425,5.308747204575376
TUR,2006,529.27,256.01,5.124754212995913,0,0,7990.08251407245,8.985956365875012,70045349.0,18.064653433111182,1.0,1.0,30.40115663769008,7.378116966617316,1.321221544241384,0.1456100316646855,0.0090157255787778,20.375695670990243,75.21394448787291,-1.2712898841744749,0.1130577643336817,0.00504825204678,0.0,0.0,0.0,0.0,0.0048828057072608,36.98521687975945,91.98382364954276,-0.8952284842170695,0.057506013479788,0.0049108671565227,6.273386310791004,5.5491149946440625,6.985928548035982,4.732771530581813,5.077898100747243
TUR,2007,700.65,328.53000000000003,5.118975931751783,0,1,9766.91734545294,9.186756172777589,70158112.0,18.06626199574594,1.0,1.0,26.182439618824613,8.463234453150356,1.0551569295686982,0.1448309129879483,0.0073454441270556,30.78825017462806,81.17638610419614,-0.949771256976089,0.0920574899944926,0.0055016833207397,0.0,0.0,0.0,0.0,0.0049067643787264,38.46429176084139,104.69528324472128,-0.9851640109023768,0.0556700795207031,0.0049655869453915,6.553434704197144,5.797667396839003,6.273386310791004,5.5491149946440625,5.124754212995913
TUR,2008,648.65,742.3100000000001,5.072759006829811,0,0,10913.4079047769,9.297747395292031,71051678.0,18.07891802939951,1.0,1.0,25.138336138424755,17.730421407280456,0.3332540389785761,0.1773278308740789,0.0077469639252741,28.48587682137792,80.74008841600364,-1.0196331629193556,0.1070410836802699,0.0053328925013692,0.0,0.0,0.0,0.0,0.0049067643787264,38.78088491205757,122.4846888717505,-1.132730653307151,0.054937139645974,0.0050190852917846,6.4764337563287455,6.611113185158845,6.553434704197144,5.797667396839003,5.118975931751783
