recipient_iso3,year,arms_tiv_total,oda_total,econ_neocol_score_total,colonial_tie_flag,journalist_killings,gdp_per_capita,gdp_per_capita_log,population,population_log,armed_conflict,conflict_intensity,arms_tiv_stock_5yr,econ_neocol_score_mean
TCD,2003,0.0,97.08,30.714882731483463,1,0,289.087621122168,5.666729829434396,9487833.0,16.065520798884304,1.0,1.0,23.21,1.616572775341235
TCD,2004,0.0,167.14,34.54268541253863,1,0,445.850767157087,6.099984293241261,9920036.0,16.110067108286728,0.0,0.0,15.96,1.6448897815494585
TCD,2005,0.0,171.28,35.791666418025116,1,0,838.092107712557,6.7311280081801455,10328092.0,16.150378119292334,1.0,1.0,15.96,1.4913194340843798
TCD,2006,18.11,157.07999999999998,35.21239962521531,1,0,906.897260572747,6.810029169799216,10706424.0,16.186354493111644,1.0,2.0,18.11,1.6005636193279686
TCD,2007,30.18,229.14,39.63238684506106,1,0,980.483531485103,6.888045849457715,11081660.0,16.220802047556177,1.0,1.0,48.29,1.4154423873236095
TCD,2008,82.53,282.23,42.65332428555568,1,0,1166.36883453841,7.0616506415373514,11476296.0,16.25579424870998,1.0,1.0,130.82,1.523333010198417
TCD,2009,36.05,356.573,36.42670897835692,1,0,1035.63719694254,6.94277216548508,11893754.0,16.291523946337627,1.0,1.0,166.87,1.3491373695687747
TCD,2010,42.3,289.85,34.62714234070862,1,0,1141.80069268412,7.04036185018974,12312575.0,16.32613165581449,1.0,1.0,209.17,1.236683655025308
TCD,2011,1.4,246.501228,38.48709824152393,1,0,1308.1421872538,7.17636323196062,12754997.0,16.36143367435614,0.0,0.0,192.46,1.425448083019405
TCD,2012,3.52,246.526842,38.567421247366134,1,0,1354.34344701937,7.211072074940789,13210998.0,16.396560222471486,0.0,0.0,165.79999999999998,1.4833623556679283
TCD,2013,58.8,220.285282,39.52164800377457,1,0,1304.88742971475,7.17387205528114,13691079.0,16.432255010813254,0.0,0.0,142.07,1.7183325219032424
TCD,2014,57.760000000000005,161.237239,38.73629271384897,1,0,1278.78981422494,7.153669452049914,14188678.0,16.467954880596032,0.0,0.0,163.78,1.7607405779022258
TCD,2015,1.32,228.956686,36.724452658737256,1,0,993.990730610869,6.901727881271915,14647621.0,16.499788491162317,1.0,1.0,122.8,1.5301855274473857
TCD,2016,2.2,181.582872,34.19591259839105,1,0,861.831767630746,6.759060086454947,15114655.0,16.53117536092693,0.0,0.0,123.6,1.6283767903995736
TCD,2017,6.4,233.446681,34.58201717428267,1,0,854.46120040098,6.750471095323443,15622759.0,16.564239319300533,1.0,1.0,126.48,1.4409173822617778
TCD,2018,7.0,316.944868,33.37809391802065,1,0,948.656629871231,6.855046910028915,16156531.0,16.59783492217163,1.0,1.0,74.68,1.4512214746965502
TCD,2019,0.64,283.950894,33.70508711036723,1,1,893.336441643325,6.794963264282223,16685223.0,16.630034035376468,1.0,1.0,17.560000000000002,1.4043786295986347
TCD,2020,3.56,281.94633799999997,30.821569484612443,1,0,866.947814890409,6.764978784531204,17224679.0,16.66185373898643,1.0,1.0,19.8,1.4009804311187475
TCD,2021,43.25,330.047653,32.69687458230942,1,0,946.358500208374,6.852621461542517,17828273.0,16.696296125922142,1.0,1.0,60.85,1.3078749832923768
TCD,2022,5.4,309.329325,43.466475413431475,1,2,966.036468278568,6.873201585341103,18455316.0,16.73086301703061,1.0,1.0,59.85,1.738659016537259
TCD,2023,32.239999999999995,581.296265,47.08241555960586,1,0,949.333453674592,6.855760110627715,19319064.0,16.776602938370072,1.0,1.0,85.09,1.8832966223842345
TCD,2024,4.33,1137.610833,47.16391173225903,1,0,961.55975562506,6.868556711433702,20299123.0,16.82608824110834,0.0,0.0,88.78,1.8139966050868859
TGO,1992,8.0,135.49,0.0,1,0,564.71733648074,6.3363253165453175,4233617.0,15.2585672683898,0.0,0.0,8.0,
TGO,1993,0.0,77.34,0.0,1,0,414.013995214907,6.025899778120868,4207453.0,15.25236803445589,0.0,0.0,8.0,
TGO,1994,2.85,63.510000000000005,0.0,1,0,328.600956079736,5.794844115153823,4222940.0,15.256042125906076,0.0,0.0,10.85,
TGO,1995,2.85,118.04,48.02308756541752,1,0,419.220334892756,6.038396640639373,4410832.0,15.299573891760089,0.0,0.0,13.7,3.001442972838595
TGO,1996,0.0,97.28,44.20767830899214,1,0,452.068436882428,6.113833577402961,4577860.0,15.336742197987284,0.0,0.0,13.7,2.762979894312009
TGO,1997,9.6,75.82000000000001,46.66430068334612,1,0,448.001096915436,6.104795680883943,4725030.0,15.368384468096174,0.0,0.0,15.3,2.4560158254392697
TGO,1998,0.0,67.83,41.44080109974985,1,0,461.158245854911,6.133741250590737,4860913.0,15.396736838315483,0.0,0.0,15.3,2.4376941823382263
TGO,1999,0.0,50.1,42.79576639179225,1,0,445.291484100954,6.09872908818556,5000269.0,15.425002268951207,0.0,0.0,12.450000000000001,2.3775425773217918
TGO,2000,0.0,53.39,46.47282037162726,1,0,409.889802792768,6.01588834989606,5140037.0,15.452570835849018,0.0,0.0,9.600000000000001,2.733695315978074
TGO,2001,0.0,32.0,48.254567947700714,1,0,396.692654520135,5.983161810888391,5277382.0,15.478940699383116,0.0,0.0,9.600000000000001,2.6808093304278175
TGO,2002,0.0,41.92,49.38814390408678,1,0,445.238691488925,6.0986105237313994,5413274.0,15.504364643378496,0.0,0.0,0.0,2.351816376385085
TGO,2003,0.0,48.16,41.82348942618284,1,0,538.16537776929,6.28816590654926,5552167.0,15.529698859967128,0.0,0.0,0.0,2.2012362855885703
TGO,2004,0.0,52.879999999999995,48.207485868129105,1,0,560.266308533382,6.328412221643144,5696508.0,15.555363913490426,0.0,0.0,0.0,2.410374293406455
TGO,2005,0.0,59.12,51.6080869776963,1,0,551.259850017077,6.31220629511312,5844631.0,15.581034020014371,0.0,0.0,0.0,2.580404348884815
TGO,2006,0.0,55.81,56.87430549121365,1,0,552.50227125256,6.31445754424782,6010668.0,15.609046448421422,0.0,0.0,0.0,2.3697627288005685
TGO,2007,0.0,66.32000000000001,59.45408444722121,1,0,607.587886721352,6.409496834251248,6188344.0,15.6381780805973,0.0,0.0,0.0,2.584960193357444
TGO,2008,0.0,177.98000000000002,60.35927608175491,1,0,718.948386717473,6.5777895703286395,6368812.0,15.666923510940132,0.0,0.0,0.0,2.321510618529035
TGO,2009,0.0,362.846,59.8736179663057,1,0,720.693768151415,6.5802143149545,6551865.0,15.695260299907163,0.0,0.0,0.0,2.6032007811437263
TGO,2010,0.72,253.36,56.763405054787526,1,0,704.986772286079,6.558179039921465,6732590.0,15.722470471569627,0.0,0.0,0.72,2.580154775217615
TGO,2011,0.0,327.814344,67.70909365153224,1,0,783.988944671672,6.664394919066893,6916474.0,15.749416660163217,0.0,0.0,0.72,2.8212122354805103
TGO,2012,0.0,117.940701,73.32642661631203,1,0,762.39162379069,6.636460365646231,7100736.0,15.775708998610844,0.0,0.0,0.72,3.188105505057045
TGO,2013,0.0,88.519955,65.94080801256071,1,0,826.542799987227,6.717251700538847,7285442.0,15.801388668385895,0.0,0.0,0.72,2.866991652720031
TGO,2014,14.8,81.228534,72.2224160539831,1,0,855.584809246574,6.751785222546867,7472450.0,15.826733481916774,0.0,0.0,15.520000000000001,3.43916266923729
TGO,2015,0.0,97.270891,75.32448818849247,1,0,751.051987587248,6.621474873851916,7663195.0,15.851939556581664,0.0,0.0,14.8,3.0129795275396987
TGO,2016,0.0,60.352884,65.41843920359489,1,0,772.581357620609,6.649737320534654,7858289.0,15.877079456230312,0.0,0.0,14.8,2.7257683001497868
TGO,2017,0.0,80.635107,68.49218031661027,1,0,792.765700965864,6.67552771891878,8057140.0,15.90206921280298,0.0,0.0,14.8,2.9779208833308815
TGO,2018,0.0,114.504457,63.0292182767731,1,0,851.120561233595,6.746553788613847,8258778.0,15.92678719266406,0.0,0.0,14.8,3.001391346513005
TGO,2019,5.819999999999999,87.90068099999999,70.68401238715212,1,0,826.255209019798,6.716903695557277,8463068.0,15.95122231359574,0.0,0.0,5.819999999999999,2.7186158610443125
TGO,2020,4.9399999999999995,108.395023,63.26139805475357,1,0,863.468665870276,6.7609576095748585,8669720.0,15.975347052964173,0.0,0.0,10.759999999999998,2.6358915856147322
TGO,2021,10.0,163.286823,59.89937780478098,1,0,962.075187515872,6.869092605112475,8878379.0,15.999129553259934,0.0,0.0,20.759999999999998,2.6043207741209122
TGO,2022,58.66,135.276753,81.8027769772613,1,0,951.232378690387,6.857758384631531,9089738.0,16.022656642855985,1.0,1.0,79.41999999999999,3.0297324806393076
TGO,2023,1.86,182.258862,66.59400707570039,1,0,1055.01727877926,6.961312423765869,9304337.0,16.045991193504896,1.0,1.0,81.28,2.7747502948208496
TGO,2024,0.0,254.242947,58.6471443454158,1,0,1119.38160509429,7.0205316734959835,9515236.0,16.06840486134752,1.0,1.0,75.46000000000001,2.1721164572376224
THA,1992,428.75,666.22,0.0,0,0,1971.60879910694,7.586605137748298,56528834.0,17.850261402222582,0.0,0.0,428.75,
THA,1993,181.76,536.3000000000001,0.0,0,0,2245.13688708983,7.716521772522327,57408198.0,17.865697673391313,0.0,0.0,610.51,
THA,1994,608.36,543.86,0.0,0,0,2517.70732641683,7.83110397528992,58260854.0,17.88044096781587,0.0,0.0,1218.87,
THA,1995,529.89,808.18,44.4681897802785,0,0,2864.36515719866,7.960102018975105,59098232.0,17.89471156653122,0.0,0.0,1748.76,1.9333995556642827
THA,1996,740.77,801.61,46.560167734657135,0,0,3054.65690806473,8.024422560246549,59920064.0,17.908521965263457,0.0,0.0,2489.5299999999997,1.7907756821021974
THA,1997,909.58,602.21,48.01791874793043,0,0,2473.14096982086,7.813244269463641,60724584.0,17.92185918227326,0.0,0.0,2970.36,1.846843028766555
THA,1998,62.45,676.92,45.81045885457388,0,1,1847.70379269771,7.521698954017825,61522630.0,17.93491563257299,0.0,0.0,2851.05,1.991759080633647
THA,1999,160.4,1004.11,45.45525235089193,0,0,2033.24490520569,7.617388271304505,62299043.0,17.947456622484,0.0,0.0,2403.09,1.7482789365727667
THA,2000,80.3,696.3900000000001,44.50209065516571,0,0,2005.97694514234,7.603886475505856,63007815.0,17.958769324281583,0.0,0.0,1953.5,1.8542537772985712
THA,2001,116.15,282.22,47.12361235701383,0,5,1889.93432467144,7.544297358598842,63651141.0,17.9689278089657,0.0,0.0,1328.88,1.7453189761856975
THA,2002,152.21,292.62,46.528325843245,0,0,2089.75183111554,7.644800596815532,64266437.0,17.97854807781477,0.0,0.0,571.51,1.7895509939709615
THA,2003,131.34,66.66,46.082804895914826,0,1,2347.54001286066,7.761123255819226,64868166.0,17.987867552861108,1.0,1.0,640.4000000000001,1.843312195836593
THA,2004,138.07999999999998,58.07,45.41764313968578,0,0,2641.56268717857,7.87912594798228,65452047.0,17.996828325614146,1.0,1.0,618.08,1.6220586835602064
THA,2005,115.1,109.31,42.746245997182136,0,2,2867.70383436062,7.961266930822618,66017420.0,18.005429204558766,1.0,1.0,652.8800000000001,1.526651642756505
THA,2006,99.45,166.26999999999998,41.609843505331405,0,0,3331.32043511773,8.111124031440792,66567687.0,18.01372983759245,1.0,1.0,636.18,1.4860658394761217
THA,2007,7.5,86.81,38.50988573320468,0,0,3918.52817434581,8.273471396551493,67102394.0,18.02173027939786,1.0,1.0,491.46999999999997,1.3753530619001673
THA,2008,15.93,74.46000000000001,38.394882161368905,0,3,4309.13509292986,8.36849248846574,67619830.0,18.029411841191756,1.0,1.0,376.06,1.323961453840307
THA,2009,62.74,70.51,41.23461496039081,0,0,4135.43986952819,8.327348978953273,68121080.0,18.036797268007714,1.0,1.0,300.72,1.3744871653463602
THA,2010,60.0,80.97,39.33540242690913,0,2,4973.86288823778,8.511952058289356,68579447.0,18.043503441391152,1.0,1.0,245.62,1.4048358009610402
THA,2011,250.9,54.06,46.418836890569295,0,1,5373.6232832898,8.589257686846684,69007208.0,18.04972152087369,1.0,1.0,397.07000000000005,1.4066314209263422
THA,2012,276.4,87.929577,41.72023392745112,0,1,5725.52802835463,8.652690056196338,69436098.0,18.055917434341204,1.0,1.0,665.97,1.3037573102328475
THA,2013,377.11,91.490236,35.02414402315582,0,0,6018.08244729255,8.702523957211225,69845114.0,18.06179069132801,1.0,1.0,1027.15,1.1298110975211555
THA,2014,105.17,277.49481,31.799046607870707,0,0,5801.1978916205,8.665819708247517,70216367.0,18.06709198996938,1.0,1.0,1069.58,1.0257756970280874
THA,2015,183.2,84.8595,31.154902689227654,0,0,5688.85335397884,8.646263987300964,70540795.0,18.071701752909977,1.0,1.0,1192.78,1.0049968609428275
THA,2016,342.19,204.475434,31.640403245320496,0,0,5833.57715617098,8.671385668570714,70859841.0,18.076214413537947,1.0,1.0,1284.07,1.020658169203887
THA,2017,321.05,194.5568,29.573287030322224,0,0,6413.09182530343,8.766096777665318,71160187.0,18.080444048639286,1.0,1.0,1328.72,0.9241652196975695
THA,2018,636.37,85.392151,29.4338965392736,0,0,7099.77650081458,8.86781858377543,71376079.0,18.083473343164187,1.0,1.0,1587.98,0.9494805335249549
THA,2019,294.43,117.931898,27.63072999471972,0,0,7605.69657797759,8.936652795236206,71522271.0,18.08551944168111,1.0,1.0,1777.24,0.8913138707974104
THA,2020,140.92,138.330426,27.820545434662957,0,0,6985.64393892574,8.851612456264517,71641484.0,18.087184849626773,1.0,1.0,1734.9599999999998,0.8974369495052567
THA,2021,151.3,148.453669,29.33432910397305,0,0,7057.20754802279,8.861804720802564,71727332.0,18.08838243237392,1.0,1.0,1544.0700000000002,0.9462686807733243
THA,2022,251.04,495.318925,33.52999120724531,0,0,6909.35281815827,8.84063125364294,71735329.0,18.088493917828774,1.0,1.0,1474.06,1.1176663735748436
THA,2023,291.2,169.143899,34.49995339507231,0,0,7195.10130919449,8.881155699721921,71702435.0,18.088035265941585,1.0,1.0,1128.8899999999999,1.1499984465024105
THA,2024,72.5,151.021363,28.005297488114145,0,0,7346.62022142185,8.901995652630733,71668011.0,18.08755505538743,1.0,1.0,906.9599999999999,0.9335099162704715
TJK,1992,0.0,11.64,0.0,0,10,337.833145514813,5.822552121273557,5649400.0,15.547059902793302,1.0,2.0,0.0,
TJK,1993,0.0,21.86,0.0,0,12,287.620123754917,5.661640594730434,5724993.0,15.560351884696406,1.0,2.0,0.0,
TJK,1994,29.0,28.33,0.0,0,4,261.271254544865,5.5655591570792415,5825368.0,15.577732731386186,1.0,1.0,29.0,
TJK,1995,0.0,39.83,44.14604734997552,0,1,207.034457343036,5.332885240006719,5948584.0,15.59866376600604,1.0,1.0,29.0,2.9430698233317014
TJK,1996,0.0,44.58,45.399864934431015,0,1,172.035088688368,5.147698460009606,6066523.0,15.618296181779826,1.0,2.0,29.0,3.026657662295401
TJK,1997,0.0,36.61,46.99475657383491,0,0,150.088550171239,5.011225454392332,6139829.0,15.630307449572635,1.0,1.0,29.0,2.3497378286917456
TJK,1998,0.0,40.79,40.64357296064273,0,0,213.749145581577,5.364803110529708,6176397.0,15.636245649708892,1.0,1.0,29.0,2.0321786480321364
TJK,1999,0.0,35.599999999999994,42.485784169333755,0,1,175.023764735625,5.1649217631930195,6208370.0,15.641408939584617,0.0,0.0,0.0,2.0231325794920836
TJK,2000,0.0,38.77,42.13361593313397,0,0,136.925716400723,4.919438562722726,6284735.0,15.653634235235304,1.0,1.0,0.0,2.2175587333228406
TJK,2001,0.0,65.62,48.303948940791265,0,0,168.676285365186,5.1279814068501635,6407377.0,15.672960540781723,0.0,0.0,0.0,2.1956340427632393
TJK,2002,0.0,130.31,55.15842889151849,0,0,186.951638285222,5.230849964611375,6531669.0,15.692173058181684,0.0,0.0,0.0,2.2063371556607394
TJK,2003,0.0,84.38,55.54860836748211,0,0,233.58124845289,5.453529975698238,6658575.0,15.711416055659054,0.0,0.0,0.0,2.4151568855427006
TJK,2004,0.0,109.21,50.20843063715793,0,0,305.745158587502,5.722751939895723,6790547.0,15.731042055936664,0.0,0.0,0.0,2.182975245093823
TJK,2005,0.0,116.9,55.6639481906296,0,0,333.927150941684,5.810922858234005,6924720.0,15.750608176007235,0.0,0.0,0.0,2.3193311746095664
TJK,2006,12.6,98.14,61.58588604752987,0,0,401.018403316427,5.994007319810667,7057566.0,15.769610790819508,0.0,0.0,12.6,2.199495930268924
TJK,2007,7.2,115.71,57.24940960216841,0,0,516.997210618914,6.248037479172625,7194477.0,15.788824206293988,0.0,0.0,19.8,2.385392066757017
TJK,2008,0.0,156.6,59.271497746579584,0,0,703.327375898643,6.55582246747984,7338403.0,15.80863180198596,0.0,0.0,19.8,2.0438447498820547
TJK,2009,33.96,151.111,54.85735627290243,0,0,664.795655734657,6.499479708824726,7490230.0,15.82911006263208,0.0,0.0,53.760000000000005,1.828578542430081
TJK,2010,0.0,167.32999999999998,48.47338947595091,0,0,737.338883219356,6.603047600915982,7652141.0,15.850496035927662,1.0,1.0,53.76,1.8643611336904196
TJK,2011,0.0,160.252382,47.7985677776911,0,0,833.601978202852,6.725756044080322,7824785.0,15.87280681797468,1.0,1.0,41.16,1.7070917063461106
TJK,2012,0.0,172.18347599999998,46.428182685455305,0,0,952.452819695469,6.859040572645934,8014084.0,15.896711051780397,0.0,0.0,33.96,1.7195623216835298
TJK,2013,3.6,157.585016,43.455305123714275,0,0,1028.19704279396,6.935562103517249,8216724.0,15.921682147448148,0.0,0.0,37.56,1.4984587973694579
TJK,2014,0.0,188.477379,46.320982721432685,0,0,1081.54402932039,6.986144955910143,8425552.0,15.94677955134424,0.0,0.0,3.6,1.6543208114797388
TJK,2015,0.0,146.357058,47.652731509383536,0,0,956.916310930656,6.863715938235779,8643840.0,15.972357486488503,0.0,0.0,3.6,1.537184887399469
TJK,2016,7.02,131.540139,50.57423623246024,0,0,788.710481734485,6.670399310203407,8865631.0,15.99769267375036,0.0,0.0,10.62,1.6858078744153415
TJK,2017,19.21,118.552416,46.11272926255522,0,0,829.45714764957,6.720771447837426,9085946.0,16.022239382074492,0.0,0.0,29.83,1.4875073955662974
TJK,2018,3.75,162.482705,46.35205391782006,0,0,834.288404578801,6.7265791514281315,9307333.0,16.046313142048568,1.0,1.0,29.979999999999997,1.655430497065002
TJK,2019,4.84,116.197269,45.37719382622008,0,0,871.022372934846,6.769667663014971,9529966.0,16.069951707943012,1.0,1.0,34.81999999999999,1.5125731275406693
TJK,2020,0.0,129.340219,40.77652247236112,0,0,834.311715460625,6.726607092073161,9749310.0,16.092707071239,0.0,0.0,34.81999999999999,1.510241573050412
TJK,2021,0.0,147.278041,49.128217241232335,0,0,896.748053372182,6.798774945651387,9966908.0,16.114780963446474,1.0,1.0,27.8,1.9651286896492934
TJK,2022,2.72,142.965558,55.3968005548758,0,0,1052.17949484894,6.958619001223276,10182222.0,16.13615381638882,1.0,1.0,11.31,1.7869935662863161
TJK,2023,0.0,167.64883600000002,47.67924665620615,0,0,1178.47990060249,7.071980667162856,10389799.0,16.15633501736374,0.0,0.0,7.5600000000000005,1.7658980243039315
TJK,2024,0.0,149.104444,45.711745861891174,0,0,1341.20229027672,7.201321722223124,10590927.0,16.175508249157353,0.0,0.0,2.72,1.758144071611199
TKL,1992,0.0,4.0,0.0,0,0,,,,,,,0.0,
TKL,1993,0.0,2.5,0.0,0,0,,,,,,,0.0,
TKL,1994,0.0,2.8499999999999996,0.0,0,0,,,,,,,0.0,
TKL,1995,0.0,3.48,0.0,0,0,,,,,,,0.0,
TKL,1996,0.0,4.52,0.0,0,0,,,,,,,0.0,
TKL,1997,0.0,4.19,0.0,0,0,,,,,,,0.0,
TKL,1998,0.0,3.46,0.0,0,0,,,,,,,0.0,
TKL,1999,0.0,4.59,0.0,0,0,,,,,,,0.0,
TKL,2000,0.0,3.38,0.0,0,0,,,,,,,0.0,
TKL,2001,0.0,3.81,0.0,0,0,,,,,,,0.0,
TKL,2002,0.0,4.63,0.0,0,0,,,,,,,0.0,
TKL,2003,0.0,6.24,0.0,0,0,,,,,,,0.0,
TKL,2004,0.0,8.39,0.0,0,0,,,,,,,0.0,
TKL,2005,0.0,15.91,0.0,0,0,,,,,,,0.0,
TKL,2006,0.0,10.72,0.0,0,0,,,,,,,0.0,
TKL,2007,0.0,12.55,0.0,0,0,,,,,,,0.0,
TKL,2008,0.0,21.43,0.0,0,0,,,,,,,0.0,
TKL,2009,0.0,9.66,0.0,0,0,,,,,,,0.0,
TKL,2010,0.0,14.5,0.0,0,0,,,,,,,0.0,
TKL,2011,0.0,19.91,0.0,0,0,,,,,,,0.0,
TKL,2012,0.0,18.7,0.0,0,0,,,,,,,0.0,
TKL,2013,0.0,23.98,0.0,0,0,,,,,,,0.0,
TKL,2014,0.0,18.61,0.0,0,0,,,,,,,0.0,
TKL,2015,0.0,8.647208000000001,0.0,0,0,,,,,,,0.0,
TKL,2016,0.0,14.198183,0.0,0,0,,,,,,,0.0,
TKL,2017,0.0,7.23571,0.0,0,0,,,,,,,0.0,
TKL,2018,0.0,27.121955,0.0,0,0,,,,,,,0.0,
TKL,2019,0.0,18.788138,0.0,0,0,,,,,,,0.0,
TKL,2020,0.0,16.285255,0.0,0,0,,,,,,,0.0,
TKL,2021,0.0,14.918106,0.0,0,0,,,,,,,0.0,
TKL,2022,0.0,8.645993,0.0,0,0,,,,,,,0.0,
TKL,2023,0.0,14.955007,0.0,0,0,,,,,,,0.0,
TKL,2024,0.0,13.887625,0.0,0,0,,,,,,,0.0,
TKM,1992,0.0,6.59,0.0,0,0,811.354156451902,6.698704649856385,3944689.0,15.187880675187504,0.0,0.0,0.0,
TKM,1993,0.0,30.66,0.0,0,0,788.418914207107,6.670029565613711,4032407.0,15.209874026099312,0.0,0.0,0.0,
TKM,1994,0.0,15.14,0.0,0,0,622.13478015809,6.433156757622706,4116662.0,15.23055319876627,0.0,0.0,0.0,
TKM,1995,0.0,21.72,29.150249336078485,0,0,592.247247321132,6.383924195195475,4191203.0,15.248498362861346,0.0,0.0,0.0,2.9150249336078486
TKM,1996,0.0,13.79,29.59698841891776,0,0,557.894220051334,6.324169374610208,4263819.0,15.265675795521606,0.0,0.0,0.0,2.6906353108107055
TKM,1997,0.0,12.45,27.953330652981876,0,0,565.022638048501,6.336865797686246,4336730.0,15.282631165864592,0.0,0.0,0.0,2.329444221081823
TKM,1998,0.0,19.05,30.275173657921066,0,0,590.791293266381,6.381462813355641,4410507.0,15.29950020680134,0.0,0.0,0.0,2.162512404137219
TKM,1999,0.0,15.98,37.78386327790743,0,0,545.519003106054,6.301737640791117,4492170.0,15.317846439182246,0.0,0.0,0.0,2.518924218527162
TKM,2000,0.0,29.619999999999997,49.27608029470213,0,0,633.835487638011,6.451789437544828,4582677.0,15.337793883154646,0.0,0.0,0.0,2.89859295851189
TKM,2001,0.0,67.25,45.438347783671574,0,0,756.034976276398,6.628087640025215,4675409.0,15.357827203509208,0.0,0.0,0.0,2.5243526546484207
TKM,2002,0.0,38.04,48.75447472652001,0,0,935.540801478466,6.841124759384611,4769465.0,15.377744697245056,0.0,0.0,0.0,2.216112487569091
TKM,2003,18.0,21.86,49.30454285088434,0,0,1228.94870289404,7.113914369796684,4863865.0,15.397343947308752,0.0,0.0,18.0,2.5949759395202285
TKM,2004,20.5,46.78,57.19335165758746,0,0,1379.23009682692,7.229280721616606,4958093.0,15.416531748964886,0.0,0.0,38.5,2.859667582879373
TKM,2005,0.0,27.55,37.39741675843879,0,0,1604.01618452312,7.380265878477251,5052257.0,15.435345632100836,0.0,0.0,38.5,2.4931611172292523
TKM,2006,0.0,35.04,38.0754561244113,0,1,1996.59310717308,7.599197560614026,5147105.0,15.453944978659957,0.0,0.0,38.5,2.11530311802285
TKM,2007,0.0,22.13,35.153696662216504,0,0,2414.96071986964,7.789438300890064,5244046.0,15.47260389575708,0.0,0.0,38.5,2.5109783330154647
TKM,2008,7.2,15.67,46.45774929151637,0,0,3605.50395120549,8.19021683223903,5345029.0,15.491677528057997,0.0,0.0,27.7,2.732808781853904
TKM,2009,36.0,27.98,43.87210015965819,0,0,3707.97850699617,8.218242130281721,5451592.0,15.511418234075323,0.0,0.0,43.2,2.742006259978637
TKM,2010,28.3,31.300000000000004,43.88001690494544,0,0,4058.53937000739,8.308578426784312,5564356.0,15.531891812724888,0.0,0.0,71.5,2.194000845247272
TKM,2011,236.51,27.665080000000003,60.7562368594602,0,0,5143.61929334647,8.545512253331482,5683417.0,15.553063194324956,0.0,0.0,308.01,2.531509869144175
TKM,2012,111.65,28.959012,56.28123866249273,0,0,6053.8748468749,8.708453816568987,5808546.0,15.574840839332731,0.0,0.0,419.65999999999997,2.6800589839282254
TKM,2013,69.1,27.085069,49.48373089508145,0,0,6599.64529055481,8.794771182714932,5939341.0,15.597108742423282,0.0,0.0,481.56,2.4741865447540725
TKM,2014,71.5,24.283345,48.594081972635855,0,0,7164.14536184006,8.87684405357219,6075283.0,15.619739130468009,0.0,0.0,517.06,2.5575832617176766
TKM,2015,169.25,12.355177,51.428307678823515,0,0,5759.497903834,8.658605580417193,6215770.0,15.642600169058056,0.0,0.0,658.01,2.2360133773401527
TKM,2016,433.23,19.587539,49.54868894616777,0,0,5686.98040962764,8.645934702536955,6360041.0,15.665545381836406,0.0,0.0,854.73,2.4774344473083887
TKM,2017,108.23,17.207104,37.69344941903541,0,0,5828.4816623489,8.670511810150751,6507061.0,15.688398452952928,0.0,0.0,851.3100000000001,1.9838657588966004
TKM,2018,0.0,8.69775,23.845121665258688,0,0,6125.05169712085,8.72014247572357,6655524.0,15.710957744502826,0.0,0.0,782.21,1.490320104078668
TKM,2019,0.0,15.556986,28.94198576030975,0,0,5998.0017434754,8.699181649985038,6803944.0,15.733013002011344,0.0,0.0,710.71,1.2059160733462395
TKM,2020,0.0,17.42501,28.08009055960543,0,0,5972.72356566861,8.694958311009827,6949912.0,15.75423955559031,0.0,0.0,541.46,1.477899503137128
TKM,2021,382.44,15.059112,38.41972910021777,0,0,5723.30227157906,8.652301237994775,7092043.0,15.774484009327624,0.0,0.0,490.67,1.6704230043572945
TKM,2022,0.0,8.587596000000001,28.695333855225837,0,0,5837.84224538947,8.672116529019062,7230193.0,15.793776288107845,0.0,0.0,382.44,1.5941852141792132
TKM,2023,0.0,27.937427999999997,34.11834506032292,0,0,6231.91323839698,8.73743866550197,7364438.0,15.812173298110595,0.0,0.0,382.44,1.7957023715959433
TKM,2024,0.0,68.498214,32.243007578474035,0,0,6856.65802730208,8.832975433983265,7494498.0,15.829679709290389,0.0,0.0,382.44,1.6121503789237017
TLS,1992,0.0,0.13,0.0,1,0,235.064767714477,5.459861083467092,799318.0,13.591514143065288,0.0,0.0,0.0,
TLS,1993,0.0,0.42,0.0,1,0,264.066994790836,5.576202839099732,821437.0,13.618810524535142,0.0,0.0,0.0,
TLS,1994,0.0,0.23,0.0,1,0,283.058000480762,5.645651825339395,844493.0,13.646491726267278,0.0,0.0,0.0,
TLS,1995,0.0,0.02,0.0,0,0,302.736982028369,5.712864382428183,868146.0,13.674115182262964,0.0,0.0,0.0,
TLS,1996,0.0,0.08,0.0,1,0,344.013327625123,5.840680399719192,892282.0,13.70153750509708,0.0,0.0,0.0,
TLS,1997,0.0,0.43,0.0,1,0,348.86424098109,5.854682852200985,917184.0,13.729063385417744,0.0,0.0,0.0,
TLS,1998,0.0,1.67,0.0,1,0,345.59090957317,5.845255733265589,942530.0,13.75632302803646,0.0,0.0,0.0,
TLS,1999,0.0,147.25,0.0,1,2,269.987312761397,5.598374968121717,834697.0,13.634824063726702,0.0,0.0,0.0,
TLS,2000,0.0,212.29,0.0,1,0,492.457637913906,6.199408442524686,745088.0,13.521257611191352,0.0,0.0,0.0,
TLS,2001,0.0,154.28,0.0,1,0,587.700634429079,6.376217693129812,812249.0,13.607562222382544,0.0,0.0,0.0,
TLS,2002,0.0,188.38,0.0,1,0,533.982465942154,6.280363003106785,879159.0,13.68672104768118,0.0,0.0,0.0,
