recipient_iso3,year,arms_tiv_total,oda_total,econ_neocol_score_total,colonial_tie_flag,journalist_killings,gdp_per_capita,gdp_per_capita_log,population,population_log,armed_conflict,conflict_intensity
ARM,2024,21.0,238.236654,4.8538758343833495,0,0,8556.21406956719,9.054413089707818,3033500.0,14.925227626364489,0.0,0.0
ATG,1992,0.0,4.02,0.0,1,0,8153.73786307269,9.00623173460056,64404.0,11.072931021964829,0.0,0.0
ATG,1993,0.0,2.41,0.0,1,0,8624.62016806628,9.062376202444767,65587.0,11.09113278456206,0.0,0.0
ATG,1994,0.0,1.64,0.0,1,0,9351.48753768505,9.143290704568052,66843.0,11.110101865005516,0.0,0.0
ATG,1995,0.0,1.58,0.0,1,0,9034.47552907143,9.108803152539156,68189.0,11.13003854050029,0.0,0.0
ATG,1996,0.0,2.64,0.0,1,0,9756.08717951992,9.185646695286035,69612.0,11.150692245254064,0.0,0.0
ATG,1997,0.0,4.67,0.0,1,0,10336.2591617838,9.243413299410037,71053.0,11.171181356419916,0.0,0.0
ATG,1998,0.0,7.779999999999999,0.0,1,0,10906.8785406961,9.297148927962832,72412.0,11.190127310495834,0.0,0.0
ATG,1999,0.0,9.91,0.0,1,0,11342.3349230913,9.336297457594108,73666.0,11.207296642017075,0.0,0.0
ATG,2000,0.0,8.73,0.0,1,0,12027.4949768222,9.394950555932466,74912.0,11.224069370290636,0.0,0.0
ATG,2001,0.0,6.760000000000001,0.0,1,0,11539.1825063308,9.353503697546822,76069.0,11.239396102118166,0.0,0.0
ATG,2002,0.0,11.27,0.0,1,0,11658.6949915956,9.36380753182221,77032.0,11.25197619892012,0.0,0.0
ATG,2003,0.0,3.49,0.0,1,0,12173.2319860305,9.406994720652676,77884.0,11.262975819235512,0.0,0.0
ATG,2004,0.0,1.48,0.0,1,0,13037.8895772257,9.475614980145483,78719.0,11.273639828393415,0.0,0.0
ATG,2005,0.0,7.75,0.0,0,0,14368.5708796058,9.572798522464645,79611.0,11.284907553239758,0.0,0.0
ATG,2006,0.0,2.3400000000000003,0.0,0,0,16173.8136329968,9.691148770960272,80604.0,11.297303555054864,0.0,0.0
ATG,2007,0.0,2.32,0.0,1,0,18204.5124043068,9.809424776636828,81704.0,11.310858239257936,0.0,0.0
ATG,2008,0.0,1.7,0.0,1,0,18786.6743142216,9.840903084417963,82912.0,11.325535083361835,0.0,0.0
ATG,2009,0.0,3.02,0.0,1,0,16472.2478528568,9.709432295513848,84173.0,11.34062948372324,0.0,0.0
ATG,2010,0.0,7.03,0.0,0,0,15217.3950790922,9.630194465591046,85320.0,11.354164172585287,0.0,0.0
ATG,2011,0.0,11.170123000000002,0.0,0,0,14911.7275084471,9.609903263451486,86332.0,11.36595560787886,0.0,0.0
ATG,2012,0.0,1.683104,0.0,1,0,15639.8078114787,9.657574725755175,87260.0,11.3766474466776,0.0,0.0
ATG,2013,0.0,0.8060459999999999,0.0,1,0,15051.5113587425,9.619233687642827,88064.0,11.38581910185296,0.0,0.0
ATG,2014,0.0,0.7893330000000001,0.0,1,0,15532.1062063584,9.650664528734335,88765.0,11.393747707140898,0.0,0.0
ATG,2015,0.0,1.866104,0.0,1,0,16077.6340769406,9.685184397388992,89409.0,11.400976627235544,0.0,0.0
ATG,2016,0.0,5.384303,0.0,1,0,16556.8551801588,9.71455550532531,89969.0,11.407220445533344,0.0,0.0
ATG,2017,0.0,4.498189,0.0,1,0,16965.7288273816,9.738950636942858,90468.0,11.412751475999702,0.0,0.0
ATG,2018,0.0,7.166295000000001,0.0,1,0,18273.4270684912,9.813203210790132,90926.0,11.417801267870049,0.0,0.0
ATG,2019,0.0,7.911767,0.0,1,0,18896.3721832248,9.84672523464584,91364.0,11.422606806768524,0.0,0.0
ATG,2020,0.0,3.102244,0.0,1,0,15369.6082250401,9.640147346620276,91846.0,11.427868540429868,0.0,0.0
ATG,2021,0.0,4.567705,0.0,1,0,17348.6006987182,9.7612671307518,92349.0,11.433330157198428,0.0,0.0
ATG,2022,0.24,0.0,0.0,0,0,20105.1989085164,9.908733712767456,92840.0,11.438632860388374,0.0,0.0
AUS,1992,363.98,0.0,0.0,1,0,18650.3675476612,9.833621132527163,17478635.0,16.676489835897687,0.0,0.0
AUS,1993,447.85,0.0,0.0,0,0,17724.5399501656,9.782705396206827,17634808.0,16.68538523415327,0.0,0.0
AUS,1994,262.14000000000004,0.0,0.0,0,0,18155.6282000179,9.806735885288791,17805468.0,16.695016159100053,0.0,0.0
AUS,1995,64.35,0.0,3.6609105062863017,0,0,20479.1748274233,9.927163786711994,18004882.0,16.706153501308563,0.0,0.0
AUS,1996,596.7,0.0,4.401959589256528,1,0,22055.838490507,10.001332629975831,18224767.0,16.718292051140782,0.0,0.0
AUS,1997,34.5,0.0,3.670174830914247,0,0,23683.4948964934,10.072533666642176,18423037.0,16.729112450336746,0.0,0.0
AUS,1998,541.8,0.0,4.241577171527706,0,0,21516.0403147759,9.976553997102844,18607584.0,16.73907979751476,0.0,0.0
AUS,1999,678.1,0.0,4.138401020508246,0,0,20749.6443779096,9.940284387097986,18812264.0,16.75001955554418,0.0,0.0
AUS,2000,326.32,0.0,4.352261151839913,1,0,21908.9968019784,9.994652644319812,19028802.0,16.761464284058956,0.0,0.0
AUS,2001,1214.8,0.0,4.642149143707304,1,0,19733.6510102645,9.89008063056754,19274701.0,16.77430396497169,0.0,0.0
AUS,2002,638.28,0.0,4.801282335660633,1,0,20335.0960191023,9.920103540194072,19495210.0,16.785679352333634,0.0,0.0
AUS,2003,765.0,0.0,4.656384621197975,1,0,23757.5898471684,10.075657330922722,19720737.0,16.797181279665555,1.0,2.0
AUS,2004,446.75,0.0,4.542376639110612,1,0,30886.0500949401,10.338059907711958,19932722.0,16.80787326088613,0.0,0.0
AUS,2005,455.85,0.0,4.476556508535361,1,0,34535.20727091,10.44973458326878,20176844.0,16.82004616819137,0.0,0.0
AUS,2006,716.3,0.0,4.554644121437097,0,0,36658.8243476122,10.50940945180179,20450966.0,16.833540676501258,0.0,0.0
AUS,2007,616.3,0.0,4.392612846802505,0,0,41128.2476618402,10.62445045545034,20827622.0,16.851790644454184,0.0,0.0
AUS,2008,430.16,0.0,4.2705433707568785,0,0,49811.2067218988,10.815995272272543,21249199.0,16.87182975850661,0.0,0.0
AUS,2009,806.6700000000001,0.0,4.278023913215463,0,0,42954.8494884573,10.667904831130674,21691653.0,16.892438090134338,0.0,0.0
AUS,2010,1557.91,0.0,4.366418230378363,0,0,52313.8939041213,10.86501727259481,22031750.0,16.907995152754747,0.0,0.0
AUS,2011,1583.6,0.0,4.5039286633088205,1,0,62799.3895017032,11.04770063109858,22340024.0,16.921890425910927,0.0,0.0
AUS,2012,787.8499999999999,0.0,4.461488490340825,1,0,68301.4402512587,11.131686132470646,22733465.0,16.939348625917663,0.0,0.0
AUS,2013,216.23,0.0,3.884081116022656,0,0,68476.6788496118,11.134248511532247,23128129.0,16.956560140317556,0.0,0.0
AUS,2014,848.6,0.0,4.4701736901529445,1,0,62817.2061751737,11.047984298610723,23475686.0,16.97147580520884,0.0,0.0
AUS,2015,1447.65,0.0,4.539974436994592,1,0,56970.3613028094,10.950286434437997,23815995.0,16.98586797173483,0.0,0.0
AUS,2016,1015.35,0.0,4.506130198169949,0,0,50084.4440606385,10.82146574106689,24190907.0,17.001487376715872,0.0,0.0
AUS,2017,1664.11,0.0,4.784672530278427,1,0,54117.547718609,10.898913769332925,24592588.0,17.017955654689374,0.0,0.0
AUS,2018,1555.0,0.0,4.480566764693973,1,0,57410.1737346009,10.957976809365096,24963258.0,17.032915621793506,0.0,0.0
AUS,2019,1156.96,0.0,4.44263099909177,1,0,55194.7585097428,10.918623273223076,25334826.0,17.04769052889935,0.0,0.0
AUS,2020,1631.56,0.0,4.3068226867560755,0,0,51983.4523666382,10.858680723201156,25649248.0,17.06002481141249,0.0,0.0
AUS,2021,1215.14,0.0,5.718117416106108,0,0,60758.9044397144,11.01466892560104,25685412.0,17.061433762245418,0.0,0.0
AUS,2022,815.41,0.0,4.331413590428002,0,0,65169.5191118657,11.084747140319084,26018721.0,17.07432687534397,0.0,0.0
AUS,2023,379.15,0.0,4.007035268999187,0,0,65058.3773146674,11.083040258349367,26659922.0,17.098671946979124,0.0,0.0
AUS,2024,983.03,0.0,4.358501404831774,1,0,64603.9856308464,11.076031384939434,27196812.0,17.118610318514726,0.0,0.0
AUT,1992,5.0,0.0,0.0,0,0,24782.7118767063,10.11790158731896,7840709.0,15.874839821911182,0.0,0.0
AUT,1993,8.48,0.0,0.0,0,0,23987.2037240657,10.085275788976132,7905633.0,15.883086101321132,0.0,0.0
AUT,1994,52.27,0.0,0.0,0,0,25546.2460525087,10.148245659299416,7936118.0,15.886934796787918,0.0,0.0
AUT,1995,30.23,0.0,3.003971475964251,0,0,30207.0674314652,10.315831196893782,7948278.0,15.888465859394945,0.0,0.0
AUT,1996,9.0,0.0,0.0,0,0,29645.9451251491,10.297080637068554,7959017.0,15.889816057732432,0.0,0.0
AUT,1997,190.36,0.0,3.4999034795988058,0,0,26571.7523626508,10.18760398925694,7968041.0,15.890949223815662,0.0,0.0
AUT,1998,246.51,0.0,3.469782538421678,0,0,27212.4642905708,10.211430393298333,7976789.0,15.892046507496673,0.0,0.0
AUT,1999,48.32,0.0,0.8785287866868989,0,0,27078.7081612201,10.206503021354344,7992324.0,15.893992139029322,0.0,0.0
AUT,2000,25.0,0.0,0.9547743596685192,0,0,24487.2974685956,10.10590979141086,8011566.0,15.896396805553788,0.0,0.0
AUT,2001,15.22,0.0,3.7963349833093294,0,0,24430.495982841,10.103587466249587,8042293.0,15.900224799498618,0.0,0.0
AUT,2002,81.05,0.0,3.8372622616591623,0,0,26334.862215032,10.178648899894386,8081957.0,15.90514460414117,0.0,0.0
AUT,2003,41.26,0.0,3.806088923780312,0,0,32110.1159661425,10.376926398604366,8121423.0,15.91001594308944,0.0,0.0
AUT,2004,55.73,0.0,4.054959599574822,0,0,36614.2506533707,10.508192805721654,8171966.0,15.916220074362782,0.0,0.0
AUT,2005,25.65,0.0,3.927542482134751,0,0,38157.37022862,10.54947420884318,8227829.0,15.92303274684578,0.0,0.0
AUT,2006,5.25,0.0,3.8142956767631824,0,0,40382.2078298575,10.606144566693516,8268641.0,15.927980724596765,0.0,0.0
AUT,2007,268.5,0.0,3.916173901153885,0,0,46622.9622913635,10.74984845178438,8295487.0,15.93122218994962,0.0,0.0
AUT,2008,190.0,0.0,3.666349494421545,0,0,51581.3982361071,10.85091638717391,8321496.0,15.934352604326234,0.0,0.0
AUT,2009,285.75,0.0,3.460057466309147,0,0,47857.4446635266,10.775981968134053,8343323.0,15.936972136225297,0.0,0.0
AUT,2010,5.25,0.0,0.0,0,0,46611.1393420232,10.749594833222146,8363404.0,15.939376079220304,0.0,0.0
AUT,2011,6.0,0.0,0.0,0,0,51116.8953522042,10.841870354660257,8391643.0,15.94274688763862,0.0,0.0
AUT,2012,6.0,0.0,0.0,0,0,48250.4059142637,10.7841595194626,8429991.0,15.94730626236181,0.0,0.0
AUT,2013,4.5,0.0,0.0,0,0,50305.3545774973,10.825866803255078,8479823.0,15.95320013490874,0.0,0.0
AUT,2014,2.1,0.0,3.4501854981652635,0,0,51314.9722616322,10.8457378455288,8546356.0,15.961015551234,0.0,0.0
AUT,2015,0.98,0.0,0.0,0,0,43915.228020857,10.690016418660566,8642699.0,15.972225476257696,0.0,0.0
AUT,2016,12.5,0.0,0.0,0,0,45061.4993920192,10.715783488887997,8736668.0,15.983039439244974,0.0,0.0
AUT,2017,9.6,0.0,3.617700584179071,0,0,47163.7425775142,10.76138071065254,8797566.0,15.989985650281024,0.0,0.0
AUT,2018,5.6,0.0,3.7495299004221136,0,0,51194.0749841299,10.843379081364969,8840521.0,15.994856369528714,0.0,0.0
AUT,2019,17.52,0.0,3.887445797239888,0,0,49885.9947355204,10.817495575722525,8879920.0,15.999303105918765,0.0,0.0
AUT,2020,14.1,0.0,0.0,0,0,48716.4098900349,10.793771211040454,8916864.0,16.003454873234418,0.0,0.0
AUT,2021,33.7,0.0,0.0,0,0,53648.6437976214,10.890211469037029,8955797.0,16.007811590074983,0.0,0.0
AUT,2022,5.28,0.0,0.0,0,0,52336.7725223758,10.86545451049114,9041851.0,16.017374468045748,0.0,0.0
AUT,2023,17.12,0.0,0.0,0,0,56579.504175468,10.943402081569864,9131761.0,16.02726911458544,0.0,0.0
AUT,2024,13.44,0.0,0.0,0,0,58268.8787651601,10.972823417891926,9177982.0,16.0323179127234,0.0,0.0
AZE,1992,0.0,2.83,0.0,0,1,60.2351205405972,4.098255579888844,7382050.0,15.81456193578133,1.0,2.0
AZE,1993,50.0,6.92,0.0,0,0,209.530954548425,5.344871482855342,7494800.0,15.829720004706497,1.0,2.0
AZE,1994,25.0,27.74,0.0,0,0,157.063549947072,5.056650500181249,7596550.0,15.84320475482284,1.0,2.0
AZE,1995,0.0,42.5,5.868928084000187,0,1,314.55801908334,5.751168539518258,7684850.0,15.854761416221727,1.0,1.0
AZE,1996,0.0,25.6,5.233279193892713,0,0,409.185543774103,6.014168705433146,7763000.0,15.864879415387817,0.0,0.0
AZE,1997,0.0,23.22,5.199515646572008,0,0,505.516204188336,6.225580093710027,7838250.0,15.87452615312486,1.0,1.0
AZE,1998,0.0,47.58,4.78804931149578,0,0,561.906807871869,6.331336013851606,7913000.0,15.884017534591331,1.0,1.0
AZE,1999,0.0,60.14,5.476468837630115,0,0,573.893528734031,6.352443889103768,7982750.0,15.8927935215899,0.0,0.0
AZE,2000,3.4,78.93,6.2149586481522086,0,0,655.097249579917,6.4847836972553745,8048600.0,15.90100872122664,0.0,0.0
AZE,2001,0.0,159.18,6.420639502332391,0,0,703.670998584686,6.5563109153687735,8111200.0,15.908756380620508,0.0,0.0
AZE,2002,88.9,244.42,6.509435900092634,0,0,763.108895463487,6.637400741236539,8171950.0,15.916218116447675,0.0,0.0
AZE,2003,0.0,168.88,6.518153353451646,0,0,883.692580745256,6.784109242817396,8234100.0,15.923794626003843,0.0,0.0
AZE,2004,3.6,118.48,6.7127500342297015,0,0,1045.0136328106,6.951785210065586,8306500.0,15.93254889880867,0.0,0.0
AZE,2005,58.96000000000001,125.17,6.442490737985939,0,1,1578.36733030667,7.3641462565131235,8391850.0,15.942771554732651,1.0,1.0
AZE,2006,160.97000000000003,133.99,6.367446070692847,0,0,2472.95725732287,7.813169983636858,8484550.0,15.953757420476837,0.0,0.0
AZE,2007,212.67,152.47,6.0374930434440115,0,0,3851.33015175141,8.25617386157394,8581300.0,15.965095975138398,0.0,0.0
AZE,2008,33.629999999999995,165.19,7.542852998511683,0,0,5574.46810432575,8.625952184480925,8763400.0,15.986094515464323,1.0,1.0
AZE,2009,146.16,162.674206,6.77400063153959,0,1,4950.39949009423,8.507223557375799,8947243.0,16.00685599810279,0.0,0.0
AZE,2010,162.11,97.09,6.800677270519706,0,0,5843.5337683582,8.673090990146315,9054332.0,16.01875387518139,0.0,0.0
AZE,2011,567.89,203.84,6.907278648304917,0,1,7189.81869211976,8.880421233723956,9173082.0,16.031783883730153,0.0,0.0
AZE,2012,388.23,235.46931400000005,6.711273059777437,0,0,7495.86527658099,8.922106851048769,9295784.0,16.04507152200353,1.0,1.0
AZE,2013,391.1,132.234923,6.697197223433559,0,0,7875.34536661549,8.971492318810341,9416801.0,16.05800599227359,0.0,0.0
AZE,2014,634.61,181.658389,6.695597469333953,0,0,7890.84028062087,8.973457907614234,9535079.0,16.07048808224715,1.0,1.0
AZE,2015,339.74,71.228826,6.528360974863226,0,1,5500.50364628486,8.61259493907989,9649341.0,16.08240018082785,1.0,1.0
AZE,2016,275.84999999999997,90.030606,6.727035463950054,0,0,3880.6852276838,8.263767022097623,9757812.0,16.09357875292924,1.0,1.0
AZE,2017,290.61,79.197396,6.837289615711407,0,0,4147.1981423222,8.330188238782375,9854033.0,16.10339137097429,1.0,1.0
AZE,2018,364.6,107.448808,6.807561866087152,0,0,4739.7943123408,8.463749019726647,9939771.0,16.112054540137997,0.0,0.0
AZE,2019,44.0,139.325249,6.877839978384358,0,0,4805.75371765917,8.477569170218306,10024283.0,16.120521007402136,0.0,0.0
AZE,2020,50.55,186.689169,6.470228265753518,0,0,4229.91064904503,8.349936148660023,10093121.0,16.12736466065602,1.0,2.0
AZE,2021,0.0,125.924721,6.702788598502998,0,2,5408.04535175023,8.595643003736127,10137750.0,16.131776638014184,1.0,1.0
AZE,2022,19.35,91.828191,6.762009302387422,0,0,7770.594223351,8.958101917059256,10141756.0,16.132171716676563,1.0,1.0
AZE,2023,2.5,129.09654,6.69978821643752,0,0,7133.02838048328,8.872491161028469,10153958.0,16.133374138179956,1.0,1.0
AZE,2024,28.0,71.333772,6.367502188689141,0,0,7283.8499076179,8.893414834871592,10202830.0,16.138175690752487,0.0,0.0
BDI,1992,0.0,148.98000000000002,0.0,1,0,184.868970456447,5.2196473063352,5858407.0,15.583388281593775,1.0,1.0
BDI,1993,0.0,125.72,0.0,1,0,165.344120319403,5.108028879795886,5676843.0,15.55190582631862,0.0,0.0
BDI,1994,0.0,108.55,0.0,1,1,161.892584261635,5.086933055197443,5713854.0,15.558404310168852,1.0,1.0
BDI,1995,0.0,108.46,0.0,1,2,164.915311679326,5.1054320795867305,6066316.0,15.6182620595105,1.0,1.0
BDI,1996,0.0,67.82,0.0,1,0,143.156741187159,4.963940122207322,6070506.0,15.618952520352138,1.0,1.0
BDI,1997,0.0,38.32,0.0,1,0,160.278342046962,5.076911941610138,6070042.0,15.618876082286867,1.0,2.0
BDI,1998,12.0,45.3,0.0,1,0,144.456948255536,4.972981527212907,6187108.0,15.637978330316807,1.0,1.0
BDI,1999,0.0,52.17,0.0,1,0,127.51419578119,4.848227697861017,6337155.0,15.66194048752996,1.0,1.0
BDI,2000,0.0,40.95,0.0,1,0,134.537861752389,4.90184565944596,6470194.0,15.682716650571605,1.0,2.0
BDI,2001,1.4,54.77,0.0,1,0,132.159554541932,4.884009939170226,6634365.0,15.707773516571631,1.0,2.0
BDI,2002,3.4,84.73,0.0,1,0,120.952308575468,4.79539632389718,6824132.0,15.73597571146012,1.0,2.0
BDI,2003,0.0,121.21,0.0,1,0,111.406682804391,4.713187314961323,7043154.0,15.767566639170736,1.0,1.0
BDI,2004,0.0,185.76,0.0,1,0,125.194965184533,4.82987224367634,7310656.0,15.80484356778164,1.0,1.0
BDI,2005,0.0,180.52,0.0,1,0,147.234619294225,4.992027364065744,7587299.0,15.841986223059957,1.0,1.0
BDI,2006,0.0,222.72,0.0,1,0,161.892755640319,5.086934113791906,7865547.0,15.878002640689306,1.0,1.0
BDI,2007,0.0,202.32,0.0,1,0,166.162744906755,5.112967699091706,8161874.0,15.914984357435934,0.0,0.0
BDI,2008,0.0,255.27,0.0,1,0,189.502074570768,5.244399972065554,8505637.0,15.956239678126792,1.0,1.0
BDI,2009,1.32,264.14,0.0,1,0,198.431524048225,5.290444073600977,8947646.0,16.006901038896288,0.0,0.0
BDI,2010,2.24,282.49,0.0,1,0,216.727705301976,5.378641751325204,9376444.0,16.053711144626526,0.0,0.0
BDI,2011,0.0,269.321749,0.0,1,0,230.069761381132,5.438382573286657,9717978.0,16.089488130105128,0.0,0.0
BDI,2012,5.25,224.903679,0.0,1,0,231.098787811507,5.442845271968037,10071028.0,16.12517334488657,0.0,0.0
BDI,2013,0.0,249.166177,0.0,1,0,234.844770150871,5.458924743333718,10439341.0,16.161092015821087,0.0,0.0
BDI,2014,0.0,216.770673,0.0,1,0,250.544492155185,5.52363651814748,10799785.0,16.195036784488885,1.0,1.0
BDI,2015,1.4,167.982326,0.0,1,1,254.402585226788,5.538917993469318,11047580.0,16.217721957418156,1.0,1.0
BDI,2016,2.94,559.0170949999999,0.0,1,0,232.937812100153,5.4507715170836155,11239451.0,16.234940557820572,0.0,0.0
BDI,2017,0.0,212.266535,0.0,1,0,246.060725714184,5.505578357965981,11506762.0,16.258445420529213,0.0,0.0
BDI,2018,0.0,216.203061,0.0,1,0,245.661678332009,5.503955298017957,11859446.0,16.288635238807082,0.0,0.0
BDI,2019,2.0,208.672915,0.0,1,0,234.31061590725,5.456647653523818,12255336.0,16.32147199194916,1.0,1.0
BDI,2020,0.0,203.287123,0.0,1,0,255.8324539389,5.544522753414957,12617036.0,16.350558522198984,1.0,1.0
BDI,2021,0.0,222.297641,0.0,1,0,264.980379269655,5.579655782753222,12965481.0,16.377801076151023,1.0,1.0
BDI,2022,0.0,205.409709,0.0,1,0,302.992505263552,5.7137080700996625,13321097.0,16.404859577042693,1.0,1.0
BDI,2023,0.0,238.533207,0.0,1,0,250.627253097255,5.523966787934659,13689450.0,16.432136021147137,1.0,1.0
BDI,2024,0.0,211.169514,0.0,1,0,219.424830882698,5.391009717748469,14047786.0,16.457975361255812,1.0,1.0
BEL,1992,48.05,0.0,0.0,0,0,23372.619171015,10.059320495323036,10045158.0,16.122601285325985,0.0,0.0
BEL,1993,73.05,0.0,0.0,0,0,22283.9360213551,10.011621340079104,10084475.0,16.126507670504253,0.0,0.0
BEL,1994,46.65,0.0,0.0,0,0,24208.5547931447,10.094461353525968,10115603.0,16.12958964124112,0.0,0.0
BEL,1995,15.66,0.0,0.0,0,0,28413.8264387368,10.254631152112417,10136811.0,16.131684009621324,0.0,0.0
BEL,1996,3.0,0.0,0.0,0,0,27489.5551770488,10.221561399764234,10156637.0,16.133637941383707,0.0,0.0
BEL,1997,49.599999999999994,0.0,3.057813299220931,0,0,24820.9380503896,10.119442852177762,10181245.0,16.13605786023354,0.0,0.0
BEL,1998,54.760000000000005,0.0,2.5598403972084296,0,0,25338.4432934904,10.14007801921341,10203008.0,16.13819313674025,0.0,0.0
BEL,1999,58.3,0.0,2.3848382321341237,0,0,25252.8019066564,10.136692395147422,10226419.0,16.140485027770545,0.0,0.0
BEL,2000,36.3,0.0,3.676653886286759,0,0,23098.8865077401,10.047539692219942,10251250.0,16.142910207332758,0.0,0.0
BEL,2001,29.8,0.0,4.0903777747336045,0,0,23015.0712632462,10.043904552629176,10286570.0,16.146349718908994,0.0,0.0
BEL,2002,48.21,0.0,3.065012404019469,0,0,25006.191397109,10.126878729073042,10332785.0,16.15083240785721,0.0,0.0
BEL,2003,20.81,0.0,2.7583098549828255,0,0,30655.2092679024,10.330557886723884,10376133.0,16.1550188229379,0.0,0.0
BEL,2004,15.0,0.0,2.8598647878923744,0,0,35429.4077933344,10.475297482883086,10421137.0,16.159346705419193,0.0,0.0
BEL,2005,3.35,0.0,4.933320051382704,0,0,36809.7013403619,10.513516712793884,10478617.0,16.164847262500082,0.0,0.0
BEL,2006,15.25,0.0,4.960492340123976,0,0,38705.1067959147,10.563726828862876,10547958.0,16.17144284464989,0.0,0.0
BEL,2007,170.5,0.0,5.077304631032305,0,0,44319.165448813,10.699172491117816,10625700.0,16.17878615295755,0.0,0.0
BEL,2008,191.18,0.0,5.046115551658599,0,0,48303.397956286,10.785257188227966,10709973.0,16.18668592141235,0.0,0.0
BEL,2009,85.6,0.0,4.798789841819255,0,0,44923.3400135081,10.712712760796755,10796493.0,16.194731917138547,0.0,0.0
BEL,2010,34.87,0.0,4.799662297923408,0,0,44197.393671162,10.696421099611392,10895586.0,16.203868311054865,0.0,0.0
BEL,2011,22.5,0.0,4.97341717767755,0,0,47760.8298776546,10.773961123913317,11038264.0,16.216878340071904,0.0,0.0
BEL,2012,29.02,0.0,3.9781309722049194,0,0,44874.1709182123,10.711617650259736,11106932.0,16.22307997586528,0.0,0.0
BEL,2013,44.8,0.0,4.805961874080917,0,0,46964.5946777056,10.757149292085948,11159407.0,16.227793377304945,0.0,0.0
BEL,2014,96.6,0.0,4.992494651709325,0,0,47995.7786961339,10.7788683421922,11209057.0,16.232232670189696,0.0,0.0
BEL,2015,51.55,0.0,5.080699932516448,0,0,40893.804537772,10.618733852262814,11274196.0,16.238027132606476,0.0,0.0
BEL,2016,3.9,0.0,2.7628972889541585,0,0,41854.5498296444,10.641955787562525,11331422.0,16.24309013263099,0.0,0.0
BEL,2017,7.24,0.0,2.4803383087289146,0,0,44035.3239358548,10.692747407539397,11375158.0,16.24694241281471,0.0,0.0
BEL,2018,1.26,0.0,2.5224682165188748,0,0,47487.2100392561,10.76821569143367,11427054.0,16.251494259767462,0.0,0.0
BEL,2019,8.5,0.0,2.8469408909521148,0,0,46716.6227467964,10.75185532779159,11488980.0,16.256898873038445,0.0,0.0
